target_label,target_mz,g_bin,g_center,baseline,compare,delta_p_success,ratio_mad_success
T07,874.37,7,0.5866111563031892,ModeA_points,ModeB_holdout_points,-0.061250720935980885,1.2586871454119761
T08,816.28,0,0.003266560394573015,ModeA_points,ModeB_holdout_points,0.0,
T08,816.28,1,0.013024658310974088,ModeA_points,ModeB_holdout_points,0.0,
T08,816.28,2,0.03396778084450232,ModeA_points,ModeB_holdout_points,-0.125,
T08,816.28,3,0.08795814927195494,ModeA_points,ModeB_holdout_points,-0.028846153846153855,0.0
T08,816.28,4,0.13846613963391358,ModeA_points,ModeB_holdout_points,0.15,
T08,816.28,5,0.15434882613821935,ModeA_points,ModeB_holdout_points,-0.025000000000000022,0.3962215010484444
T08,816.28,6,0.1647832953661028,ModeA_points,ModeB_holdout_points,0.17045454545454547,1.34923540124395
T08,816.28,7,0.5847663541154822,ModeA_points,ModeB_holdout_points,0.0877752560878366,0.7764406213125586
T09,816.15,0,0.007481349418913531,ModeA_points,ModeB_holdout_points,-0.0625,0.21990541916206136
T09,816.15,1,0.027595906545903895,ModeA_points,ModeB_holdout_points,0.125,
T09,816.15,2,0.07976612835461566,ModeA_points,ModeB_holdout_points,-0.1428571428571429,1.6070035203624327
T09,816.15,3,0.1345425418262956,ModeA_points,ModeB_holdout_points,0.1477272727272727,3.1575875125134716
T09,816.15,4,0.1521911981505308,ModeA_points,ModeB_holdout_points,0.1826923076923077,0.3384860005300244
T09,816.15,5,0.16262074072392968,ModeA_points,ModeB_holdout_points,0.07499999999999996,1.090320821032737
T09,816.15,6,0.169817032740045,ModeA_points,ModeB_holdout_points,-0.050000000000000044,0.4387488235765794
T09,816.15,7,0.5862305215505816,ModeA_points,ModeB_holdout_points,0.08091858860634726,0.9406858108870966
T10,1359.91,0,0.009928849964064896,ModeA_points,ModeB_holdout_points,0.0,
T10,1359.91,1,0.06803181274226683,ModeA_points,ModeB_holdout_points,-0.16666666666666666,
T10,1359.91,2,0.12610395168395333,ModeA_points,ModeB_holdout_points,0.125,
T10,1359.91,3,0.14613569216716768,ModeA_points,ModeB_holdout_points,0.08823529411764708,0.19656241870309432
T10,1359.91,4,0.16006722105024662,ModeA_points,ModeB_holdout_points,-0.125,0.0
T10,1359.91,5,0.16798612839647648,ModeA_points,ModeB_holdout_points,-0.175,0.0
T10,1359.91,6,0.17294437642361646,ModeA_points,ModeB_holdout_points,0.19642857142857145,4.914213162337914
T10,1359.91,7,0.5877227338038374,ModeA_points,ModeB_holdout_points,-0.08378286683630193,0.9265959329865258
T11,1529.53,0,0.0024256716107577984,ModeA_points,ModeB_holdout_points,-0.011904761904761918,0.33416934267403403
T11,1529.53,1,0.009229208595182468,ModeA_points,ModeB_holdout_points,-0.045454545454545414,0.3882341925818732
T11,1529.53,2,0.02056936059538888,ModeA_points,ModeB_holdout_points,0.375,
T11,1529.53,3,0.04426358077320648,ModeA_points,ModeB_holdout_points,-0.041666666666666685,0.7754175656458567
T11,1529.53,4,0.09704230555599858,ModeA_points,ModeB_holdout_points,-0.29166666666666663,2.2835657922778716
T11,1529.53,5,0.1407229600705405,ModeA_points,ModeB_holdout_points,0.1029411764705882,1.6004549113525097
T11,1529.53,6,0.15656517450491197,ModeA_points,ModeB_holdout_points,0.29545454545454547,0.5102113541095828
T11,1529.53,7,0.5807614056933623,ModeA_points,ModeB_holdout_points,0.14589378592937308,0.9604112187025841
T12,816.35,0,0.005316659071309933,ModeA_points,ModeB_holdout_points,0.125,
T12,816.35,1,0.01878667554368603,ModeA_points,ModeB_holdout_points,0.3333333333333333,
T12,816.35,2,0.06953770812161975,ModeA_points,ModeB_holdout_points,-0.25,0.0
T12,816.35,3,0.12404036763509688,ModeA_points,ModeB_holdout_points,-0.17500000000000004,2.4933148286760876
T12,816.35,4,0.1451831187542685,ModeA_points,ModeB_holdout_points,0.25,0.5473891233516386
T12,816.35,5,0.1597959315649046,ModeA_points,ModeB_holdout_points,0.3,2.82127881798618
T12,816.35,6,0.16757412425944435,ModeA_points,ModeB_holdout_points,-0.1527777777777778,0.2585462912636539
T12,816.35,7,0.5851700985125375,ModeA_points,ModeB_holdout_points,0.04898512375358999,0.9810596798799647
