target_label,target_mz,g_bin,g_center,baseline,compare,delta_p_success,ratio_mad_success
T11,1529.53,4,0.09674844004369368,ModeA_points,ModeB_points,-0.375,0.49678588392944867
T11,1529.53,5,0.1089644432712655,ModeA_points,ModeB_points,0.125,0.9553519314663904
T11,1529.53,6,0.12578465465362998,ModeA_points,ModeB_points,0.0,1.1733779531044888
T11,1529.53,7,0.5675387117490844,ModeA_points,ModeB_points,-0.17973121833002859,0.9786731957812347
T12,816.35,0,0.004536677159087012,ModeA_points,ModeB_points,0.0,
T12,816.35,1,0.03837856448675269,ModeA_points,ModeB_points,-0.125,
T12,816.35,2,0.0816358193331284,ModeA_points,ModeB_points,0.125,0.6650496229451911
T12,816.35,3,0.10501403164293269,ModeA_points,ModeB_points,0.25,0.32231124761107455
T12,816.35,4,0.12428785300457175,ModeA_points,ModeB_points,-0.36538461538461536,1.3250500936943372
T12,816.35,5,0.13916901305263268,ModeA_points,ModeB_points,-0.18333333333333335,1.9394743938184036
T12,816.35,6,0.1514242484195237,ModeA_points,ModeB_points,0.013888888888888895,0.9819144772502539
T12,816.35,7,0.5794386163851575,ModeA_points,ModeB_points,-0.09455256376077492,1.1747991635481447
