target_label,target_mz,g_bin,g_center,baseline,compare,delta_p_success,ratio_mad_success
T09,816.15,7,0.5789640015366174,ModeA_points,ModeB_points,-0.05896385745651067,0.885008437574821
T10,1359.91,0,0.009376599136565869,ModeA_points,ModeB_points,-0.125,
T10,1359.91,1,0.05585570189367714,ModeA_points,ModeB_points,-0.05147058823529413,0.0
T10,1359.91,2,0.09690081413502159,ModeA_points,ModeB_points,0.25,
T10,1359.91,3,0.10968952997710396,ModeA_points,ModeB_points,-0.25,0.0
T10,1359.91,4,0.12680570327052806,ModeA_points,ModeB_points,-0.1774193548387097,2.3885992608818176
T10,1359.91,5,0.14137517392189133,ModeA_points,ModeB_points,0.05357142857142855,0.5900410768710019
T10,1359.91,6,0.1522774138390901,ModeA_points,ModeB_points,0.1077586206896552,1.4231357919182546
T10,1359.91,7,0.5794386163851575,ModeA_points,ModeB_points,0.13523316062176166,0.7766480785832027
T11,1529.53,0,0.0021408086099869088,ModeA_points,ModeB_points,0.02777777777777779,9.884661004414674
T11,1529.53,1,0.006415836645672554,ModeA_points,ModeB_points,-0.25,0.0
T11,1529.53,2,0.019774010349121622,ModeA_points,ModeB_points,-0.2142857142857143,0.3019237973293958
T11,1529.53,3,0.06155860160992231,ModeA_points,ModeB_points,-0.0892857142857143,1.0927693489138872
T11,1529.53,4,0.09674844004369368,ModeA_points,ModeB_points,-0.25,1.496988462988948
T11,1529.53,5,0.1089644432712655,ModeA_points,ModeB_points,0.0,0.3175666928943136
T11,1529.53,6,0.12578465465362998,ModeA_points,ModeB_points,0.07692307692307687,1.07534741772777
T11,1529.53,7,0.5675387117490844,ModeA_points,ModeB_points,-0.14443710068296978,1.368588075827867
T12,816.35,0,0.004536677159087012,ModeA_points,ModeB_points,0.0,
T12,816.35,1,0.03837856448675269,ModeA_points,ModeB_points,-0.04166666666666667,
T12,816.35,2,0.0816358193331284,ModeA_points,ModeB_points,0.125,0.5255791587958638
T12,816.35,3,0.10501403164293269,ModeA_points,ModeB_points,0.25,0.18418978456754212
T12,816.35,4,0.12428785300457175,ModeA_points,ModeB_points,-0.3269230769230769,1.8722181719245343
T12,816.35,5,0.13916901305263268,ModeA_points,ModeB_points,-0.1166666666666667,1.1126717744244228
