setting,scan,tic,g,drift_obs_ppm,drift_state_ppm,residual_ppm,width_obs_ppm
ModeA_points,78,4665495.226771712,0.05447667535508156,-8.444318347467856,-9.583153751381174,1.1388354039133173,0.0
ModeA_points,79,5140934.102165222,0.06797983263449663,-11.25959022225968,-10.086084692644725,-1.173505529614955,0.0
ModeA_points,80,4772226.273013741,0.0575079926885869,-8.775450344176518,-9.692894388104262,0.9174440439277447,0.0
ModeA_points,81,4896607.81039381,0.06104060970588151,-11.986741473881054,-10.3810485138373,-1.6056929600437542,0.0
ModeA_points,82,4295351.1615839,0.04396404421162223,-8.698300627153165,-9.876224147832058,1.1779235206788936,0.0
ModeA_points,83,4886333.841464043,0.060748814008216585,-7.459991113710137,-9.151354237595482,1.6913631238853455,5.018445665711526
ModeA_points,84,5285442.244533896,0.0720840745792582,-8.50843836618392,-8.958479476172014,0.4500411099880939,0.0
ModeA_points,85,5452445.287309647,0.07682720449448731,-9.335801662566817,-9.071676132090456,-0.26412553047636145,0.0
ModeA_points,86,4220564.37770915,0.04183999050598754,-9.14199096532213,-9.092770582059957,-0.04922038326217226,0.0
ModeA_points,87,3870722.2072480917,0.03190396277414149,-9.357872971379445,-9.172301298855803,-0.1855716725236416,0.0
ModeA_points,88,4079702.517082572,0.037839308279197764,-8.584658124401143,-8.996008346519405,0.4113502221182621,0.0
ModeA_points,89,5215312.040950298,0.07009227454346405,-8.813575569100022,-8.94127851329359,0.1277029441935671,0.0
ModeA_points,90,5143407.142951012,0.06805007059865403,-12.000503135913338,-9.859045900079513,-2.1414572358338244,0.0
ModeA_points,91,3757013.1493401527,0.028674459734967052,-10.644042570809843,-10.094544901298612,-0.549497669511231,10.208341487543166
ModeA_points,92,3933276.010826856,0.033680582002955234,-11.035055776348301,-10.376698163813519,-0.6583576125347825,0.0
ModeA_points,93,4440196.455815375,0.04807786176087485,-10.039611594476433,-10.275572193012392,0.23596059853595897,10.646745268750646
ModeA_points,94,4239876.0878965445,0.0423884712329349,-10.070077096210834,-10.213923663971926,0.1438465677610914,0.0
ModeA_points,95,3764256.9345973134,0.0288801937981414,-9.94940415690446,-10.134567811851687,0.18516365494722642,0.0
ModeA_points,96,3752012.941782795,0.028532446549737217,-10.361123699351829,-10.20253457810173,-0.15858912125009894,3.748686335162425
ModeA_points,97,4340373.873071313,0.045242754863663616,-10.54526525806319,-10.305353782090167,-0.2399114759730221,0.0
ModeA_points,98,4987899.332145691,0.06363342203211901,-11.462666110270355,-10.652547480544223,-0.8101186297261318,0.0
ModeA_points,99,7009391.792358398,0.12104675535874526,-9.72916756694413,-10.375533506464196,0.6463659395200665,0.0
ModeA_points,100,7556062.764671326,0.13657300805131797,-12.788874222595053,-11.099535721303454,-1.6893385012915996,0.0
