setting,scan,tic,g,drift_obs_ppm,drift_state_ppm,residual_ppm,width_obs_ppm
ModeA_points,82,4295351.1615839,0.04396404421162223,-8.698300627153165,-9.730761566293904,1.0324609391407389,0.0
ModeA_points,83,4886333.841464043,0.060748814008216585,-7.459991113710137,-9.529415794677265,2.0694246809671277,5.018445665711526
ModeA_points,84,5285442.244533896,0.0720840745792582,-8.50843836618392,-9.436283339592931,0.9278449734090106,0.0
ModeA_points,85,5452445.287309647,0.07682720449448731,-9.335801662566817,-9.427010275387484,0.09120861282066706,0.0
ModeA_points,86,4220564.37770915,0.04183999050598754,-9.14199096532213,-9.402950655956472,0.2609596906343423,0.0
ModeA_points,87,3870722.2072480917,0.03190396277414149,-9.357872971379445,-9.399246244339789,0.04137327296034421,0.0
ModeA_points,88,4079702.517082572,0.037839308279197764,-8.584658124401143,-9.33121685887143,0.7465587344702875,0.0
ModeA_points,89,5215312.040950298,0.07009227454346405,-8.813575569100022,-9.284230164674094,0.4706545955740715,0.0
ModeA_points,90,5143407.142951012,0.06805007059865403,-12.000503135913338,-9.529540215195098,-2.4709629207182395,0.0
ModeA_points,91,3757013.1493401527,0.028674459734967052,-10.644042570809843,-9.62031838627334,-1.023724184536503,10.208341487543166
ModeA_points,92,3933276.010826856,0.033680582002955234,-11.035055776348301,-9.737144755731752,-1.2979110206165494,0.0
ModeA_points,93,4440196.455815375,0.04807786176087485,-10.039611594476433,-9.763101709381196,-0.276509885095237,10.646745268750646
ModeA_points,94,4239876.0878965445,0.0423884712329349,-10.070077096210834,-9.789052612298034,-0.2810244839128,0.0
ModeA_points,95,3764256.9345973134,0.0288801937981414,-9.94940415690446,-9.802120949472432,-0.14728320743202872,0.0
ModeA_points,96,3752012.941782795,0.028532446549737217,-10.361123699351829,-9.847634841831857,-0.5134888575199721,3.748686335162425
ModeA_points,97,4340373.873071313,0.045242754863663616,-10.54526525806319,-9.90705873547828,-0.638206522584909,0.0
ModeA_points,98,4987899.332145691,0.06363342203211901,-11.462666110270355,-10.04600172822188,-1.4166643820484754,0.0
ModeA_points,99,7009391.792358398,0.12104675535874526,-9.72916756694413,-10.013610023003915,0.2844424560597858,0.0
ModeA_points,100,7556062.764671326,0.13657300805131797,-12.788874222595053,-10.307035728445191,-2.481838494149862,0.0
ModeA_points,101,5188003.0798950195,0.06931666023139998,-12.282620798470195,-10.486016324484925,-1.7966044739852691,0.0
ModeA_points,102,4293570.498188019,0.043913470774865744,-10.825855343193666,-10.51486204082173,-0.31099330237193534,0.0
ModeA_points,103,4304387.160774231,0.04422067976365342,-9.439640903839628,-10.423522378394013,0.9838814745543853,10.086942407070866
ModeA_points,104,4902058.185264587,0.06119540829918324,-12.460218434606057,-10.604317783126694,-1.855900651479363,0.0
ModeA_points,105,4253862.964233398,0.04278571891460154,-4.837005631227191,-10.116248687493846,5.279243056266655,0.0
ModeA_points,106,4042722.4803390503,0.03678902131658238,-10.286323799230649,-10.130412122679104,-0.15591167655154514,0.0
ModeA_points,107,3858367.503051758,0.03155307116106995,-3.7365023726328426,-9.605475706323984,5.868973333691142,2.2228254277333717
ModeA_points,108,4462832.403274536,0.04872075567327662,-9.544061982096428,-9.600196449319975,0.05613446722354709,0.0
ModeA_points,109,3412083.8591529876,0.01887796496617206,-4.527448969424043,-9.198193679756045,4.670744710332002,0.0
ModeA_points,110,3496059.4582128525,0.021262994420904645,-10.125337324805425,-9.272165069418962,-0.8531722553864629,5.4370496823783165
ModeA_points,111,3264508.66105026,0.014686614166613172,-4.041525437707841,-8.862582510164632,4.821057072456791,0.0
ModeA_points,112,3260989.9749182463,0.014586678350009716,-9.623991038801034,-8.922187094604901,-0.7018039441961328,0.0
ModeA_points,113,3404458.8074986935,0.018661402381409974,-8.343199371118901,-8.87633195269503,0.5331325815761296,0.0
ModeA_points,114,3346944.188667178,0.017027903346850042,-3.541521060592336,-8.455781990832328,4.914260930239992,0.0
ModeA_points,115,3590300.906801939,0.023939588970488077,-9.915507991112818,-8.57312411995602,-1.3423838711567981,6.208884444998613
ModeA_points,116,3344768.545293331,0.016966111902814975,-3.6412311597608276,-8.184405262173922,4.543174102413094,0.0
ModeA_points,117,3256142.8438620567,0.01444901276060773,-5.432952762464976,-7.969101275933088,2.5361485134681123,0.0
ModeA_points,118,3450455.526619017,0.019967776270387264,-8.273144385792337,-7.993270498751232,-0.27987388704110483,17.932123320908055
ModeA_points,119,3154716.690476656,0.011568362119080825,-4.143749142523443,-7.694536549201503,3.55078740667806,0.0
ModeA_points,120,3875370.5659599304,0.03203598293914198,-10.341191655857799,-7.912113026715318,-2.429078629142481,0.0
ModeA_points,121,3373879.430688083,0.017792903493433248,-8.24115593881793,-7.938108536598568,-0.3030474022193612,0.0
ModeA_points,122,3647135.86583817,0.025553784675877416,-3.5783863549183668,-7.58606270755016,4.007676352631793,0.0
ModeA_points,123,3891310.0801392533,0.032488688382597185,-9.720478597487531,-7.761746383159046,-1.958732214328485,0.0
ModeA_points,124,4549336.171291776,0.051177588812619794,-9.639802695060599,-7.9242263451335875,-1.7155763499270114,0.0
ModeA_points,125,4040755.8948100805,0.03673316742016064,-9.343777674789932,-8.042425233604913,-1.3013524411850188,0.0
ModeA_points,126,3795392.6009188592,0.029764492119331985,-8.986683877595736,-8.119568342171952,-0.8671155354237836,3.0049178705416493
ModeA_points,127,4013251.5364751406,0.03595200354045331,-9.305415761257944,-8.21809945649052,-1.0873163047674232,0.0
ModeA_points,128,3863580.5674057007,0.03170112978968071,-4.2371148291956535,-7.8911302246122705,3.654015395416617,0.0
