setting,scan,tic,g,drift_obs_ppm,drift_state_ppm,residual_ppm,width_obs_ppm
ModeA_points,151,154095585.59814453,1.0,-3.281761826653564,-2.6958190191316316,-0.5859428075219326,3.4865977990515624
ModeA_points,152,254491451.0234375,1.0,-2.7528513298569366,-2.712928712349223,-0.03992261750771364,1.7011662099723874
ModeA_points,153,395654840.50390625,1.0,-2.473333956282205,-2.6410502855291176,0.16771632924691238,4.223203567318691
ModeA_points,154,539804934.2929688,1.0,-2.6080451615570994,-2.631148748337512,0.023103586780412577,5.936808350905753
ModeA_points,155,903737391.1210938,1.0,-2.804035842471337,-2.6830148765776594,-0.12102096589367761,3.4933302937904007
ModeA_points,156,1167845435.3710938,1.0,-0.5096351512508831,-2.0310009589796265,1.5213658077287433,2.3404239746428943
ModeA_points,157,1696275192.0078125,1.0,-1.4880721351267772,-1.8681223118237718,0.3800501766969946,3.6516080428408975
ModeA_points,158,2467920019.0078125,1.0,-1.522662640692378,-1.7644844104843536,0.24182176979197556,2.375257750639075
ModeA_points,159,3356718676.359375,1.0,-1.4132830971925028,-1.6591240164967984,0.24584091930429564,2.649851127698089
ModeA_points,160,4561957565.875,1.0,-1.6650540343965685,-1.6609030218667296,-0.00415101252983896,2.9435907052129973
ModeA_points,161,5415990429.6875,1.0,1.1585562814794204,-0.8150652308628845,1.9736215123423049,3.0755430529350427
ModeA_points,162,6575569421.0,1.0,-0.825987813386456,-0.818342005619956,-0.007645807766500035,3.67906675983466
ModeA_points,163,7291409776.875,1.0,1.485102879646897,-0.1273085400399001,1.6124114196867971,4.642735828399297
ModeA_points,164,8756930473.875,1.0,1.0885550882460722,0.23745054844589158,0.8511045398001806,2.665580317650186
ModeA_points,165,10364816143.65625,1.0,0.8638064791675378,0.42535732766238543,0.4384491515051524,2.1692354466281447
ModeA_points,166,11362880983.25,1.0,0.5451656885082546,0.4612998359161462,0.08386585259210844,3.178711283027159
ModeA_points,167,10636008172.25,1.0,0.742692119718826,0.5457175210569502,0.19697459866187583,1.662207094616862
ModeA_points,168,10521565309.40625,1.0,-1.248878726662947,0.0073386467409809475,-1.2562173734039281,2.2841453782563317
ModeA_points,169,9636257975.15625,1.0,1.1272475165059936,0.34331130767048473,0.7839362088355089,2.2930330167809547
ModeA_points,170,7412418711.96875,1.0,1.5289812700964855,0.699012296398285,0.8299689736982006,1.806346110802802
ModeA_points,171,6251712350.65625,1.0,1.5094238867272618,0.942135773496978,0.5672881132302838,2.945932682394065
ModeA_points,172,5339807414.09375,1.0,1.9483414604793319,1.2439974795916842,0.7043439808876477,2.282832520851521
ModeA_points,173,4411413211.734375,1.0,1.985378902291147,1.466411906401523,0.5189669958896239,3.025394851448805
ModeA_points,174,3612909145.71875,1.0,2.1509853928841527,1.671783952346312,0.47920144053784064,2.7720691416419063
ModeA_points,175,2731185285.15625,1.0,0.453913421971148,1.3064227932337629,-0.8525093712626148,2.76226428938577
ModeA_points,176,2204338873.5234375,1.0,-0.5844197888327638,0.7391700186138049,-1.3235898074465688,1.445600217173086
ModeA_points,177,1612680612.140625,1.0,-1.793070283886659,-0.02050207213633426,-1.7725682117503248,2.629827405034467
ModeA_points,178,1147927133.8203125,1.0,-2.4546620419965786,-0.7507500630944075,-1.703911978902171,2.715793939729107
ModeA_points,179,805928268.5976562,1.0,-0.5168722187346285,-0.6805867097864738,0.16371449105184532,2.347829947011579
ModeA_points,180,601722222.1914062,1.0,-1.9475740968982116,-1.0606829259199952,-0.8868911709782163,2.5585353158875517
ModeA_points,181,415418762.5605469,1.0,-0.9394058446975608,-1.024299801553265,0.08489395685570411,2.5201734573609462
ModeA_points,182,322121330.7421875,1.0,-2.5878186838170967,-1.4933554662324144,-1.0944632175846822,2.6495352373460994
ModeA_points,183,282399313.6191406,1.0,-2.120686241199592,-1.6815546987225676,-0.43913154247702435,2.5444755977015348
ModeA_points,184,211126376.5625,1.0,0.5740847835211973,-1.004862854049438,1.5789476375706353,2.8549797572725932
ModeA_points,185,161805020.13085938,1.0,0.8309174951747132,-0.4541287492821927,1.285046244456906,2.200970480459749
