scan,tic,g,drift_obs_ppm,width_obs_ppm,drift_state_ppm,alpha_eff
80,3542081.645329684,0.01896580130586535,-9.905461247699625,0.0,-9.733577353707666,0.3
81,3784582.514446497,0.024673627158725255,-9.168861634564657,0.0,-9.564162637964763,0.3
82,4068215.8114427924,0.03134960102728696,-10.041345577681671,0.0,-9.707317519879835,0.3
83,4249562.541380167,0.03561802100135948,-7.13878973331158,0.0,-8.93675918390936,0.3
84,4041072.8946433067,0.030710728916047224,-7.638165682342316,0.0,-8.547181133439246,0.3
85,3617223.755599618,0.020734446841855485,-9.49137219922498,0.0,-8.830438453174965,0.3
86,3630727.2613449693,0.021052283472620014,-8.330399200244097,0.0,-8.680426677295705,0.3
87,3944621.827782154,0.028440527184519337,-9.035933089656837,0.0,-8.787078601004044,0.3
88,4134580.356549263,0.03291164601150322,-10.806468210120114,0.0,-9.392895483738865,0.3
89,3758810.719257593,0.024067027605537767,-9.564986346269434,0.0,-9.444522742498036,0.3
90,3423021.8348253965,0.01616344984663977,-7.891095437689952,0.0,-8.978494551055611,0.3
91,3698863.558584094,0.02265603079243801,-8.228781911261102,0.0,-8.75358075911726,0.3
92,3570216.97455585,0.019628032167637966,-9.396793056753474,15.346518137180055,-8.946544448408124,0.3
93,3544711.5014367104,0.019027701128046012,-9.025483905953017,0.0,-8.970226285671592,0.3
94,3482606.129238963,0.01756590575253735,-7.961672524198621,0.0,-8.667660157229701,0.3
95,3369323.1752203703,0.01489952613917524,-7.858303182486063,0.0,-8.424853064806609,0.3
96,4238312.598728657,0.03535322725549232,-9.936774610581882,14.469660528343402,-8.87842952853919,0.3
97,6842826.277332306,0.09665655603531675,-8.708911560058217,0.0,-8.827574137994898,0.3
98,6714221.606071472,0.09362954392565069,-11.438227475372988,0.0,-9.610770139208325,0.3
99,5579559.18409729,0.06692260662682743,-11.23835049682707,0.0,-10.09904424649395,0.3
100,4493867.45450592,0.04136830925475192,-10.883685352149092,0.0,-10.334436578190493,0.3
101,4548826.125778198,0.042661890287550734,-4.509051691414312,0.0,-8.586821112157638,0.3
102,4721544.396392822,0.04672721926499254,-11.611701342863297,0.0,-9.494285181369335,0.3
103,4998121.090362549,0.05323709945588988,-10.3991605514301,0.0,-9.765747792387565,0.3
104,3684700.392601013,0.02232266751315989,-9.59993649080805,0.0,-9.716004401913711,0.3
105,3712851.258302927,0.022985264062273168,-8.669294968349243,0.0,-9.40199157184437,0.3
106,3915966.4300934076,0.02776605529356285,-10.17999175250871,0.0,-9.635391626043672,0.3
107,3465654.3686392307,0.017166906368514378,-9.021544462584727,0.0,-9.45123747700599,0.3
108,3265819.0608193874,0.012463314416689752,-7.9492808732458915,0.0,-9.00065049587796,0.3
109,3103773.859491676,0.008649201119534265,-9.077847953233512,0.0,-9.023809733084626,0.3
110,3148642.123326242,0.00970528078316842,-9.907227901350295,0.0,-9.288835183564327,0.3
111,3456819.308348611,0.016958952534278492,-8.608647290692891,0.0,-9.084778815702897,0.3
112,3470652.6563489437,0.017284552774951743,-9.384372646883412,0.0,-9.174656965057052,0.3
113,3347010.6666709185,0.014374348998142515,-9.375296235575405,0.0,-9.234848746212558,0.3
114,3701248.8258320093,0.022712173643031557,-9.426230877639469,0.0,-9.29226338564063,0.3
115,3473751.518852152,0.017357491761004408,-8.18222632609241,0.0,-8.959252267776165,0.3
116,3380550.4324910045,0.015163785931477948,-8.544955491191779,0.0,-8.834963234800849,0.3
117,3331157.8478322923,0.01400121578201277,-10.939088392677826,0.0,-9.466200782163941,0.3
118,3555331.2958427668,0.019277662859250148,-10.979275059068874,19.738264209386863,-9.92012306523542,0.3
119,3568410.0942928344,0.019585503009223713,-8.570035126136938,0.0,-9.515096683505876,0.3
120,3447776.0388510227,0.01674609800876399,-10.434654231789944,0.9302417808631116,-9.790963947991097,0.3
