scan,tic,g,drift_obs_ppm,width_obs_ppm,drift_state_ppm,alpha_eff
91,3757013.1493401527,0.028674459734967052,-10.644042570809843,10.208341487543166,-9.62031838627334,0.08145175344036759
92,3933276.010826856,0.033680582002955234,-11.035055776348301,0.0,-9.737144755731752,0.08257813095066492
93,4440196.455815375,0.04807786176087485,-10.039611594476433,10.646745268750646,-9.763101709381196,0.08581751889619683
94,4239876.0878965445,0.0423884712329349,-10.070077096210834,0.0,-9.789052612298034,0.08453740602741035
95,3764256.9345973134,0.0288801937981414,-9.94940415690446,0.0,-9.802120949472432,0.08149804360458181
96,3752012.941782795,0.028532446549737217,-10.361123699351829,3.748686335162425,-9.847634841831857,0.08141980047369086
97,4340373.873071313,0.045242754863663616,-10.54526525806319,0.0,-9.90705873547828,0.0851796198443243
98,4987899.332145691,0.06363342203211901,-11.462666110270355,0.0,-10.04600172822188,0.08931751995722677
99,7009391.792358398,0.12104675535874526,-9.72916756694413,0.0,-10.013610023003915,0.10223551995571768
100,7556062.764671326,0.13657300805131797,-12.788874222595053,0.0,-10.307035728445191,0.10572892681154654
101,5188003.0798950195,0.06931666023139998,-12.282620798470195,0.0,-10.486016324484925,0.090596248552065
102,4293570.498188019,0.043913470774865744,-10.825855343193666,0.0,-10.51486204082173,0.08488053092434479
103,4304387.160774231,0.04422067976365342,-9.439640903839628,10.086942407070866,-10.423522378394013,0.08494965294682202
104,4902058.185264587,0.06119540829918324,-12.460218434606057,0.0,-10.604317783126694,0.08876896686731622
105,4253862.964233398,0.04278571891460154,-4.837005631227191,0.0,-10.116248687493846,0.08462678675578535
106,4042722.4803390503,0.03678902131658238,-10.286323799230649,0.0,-10.130412122679104,0.08327752979623103
107,3858367.503051758,0.03155307116106995,-3.7365023726328426,2.2228254277333717,-9.605475706323984,0.08209944101124074
108,4462832.403274536,0.04872075567327662,-9.544061982096428,0.0,-9.600196449319975,0.08596217002648725
109,3412083.8591529876,0.01887796496617206,-4.527448969424043,0.0,-9.198193679756045,0.0792475421173887
110,3496059.4582128525,0.021262994420904645,-10.125337324805425,5.4370496823783165,-9.272165069418962,0.07978417374470353
111,3264508.66105026,0.014686614166613172,-4.041525437707841,0.0,-8.862582510164632,0.07830448818748796
112,3260989.9749182463,0.014586678350009716,-9.623991038801034,0.0,-8.922187094604901,0.07828200262875218
113,3404458.8074986935,0.018661402381409974,-8.343199371118901,0.0,-8.87633195269503,0.07919881553581724
114,3346944.188667178,0.017027903346850042,-3.541521060592336,0.0,-8.455781990832328,0.07883127825304126
115,3590300.906801939,0.023939588970488077,-9.915507991112818,6.208884444998613,-8.57312411995602,0.08038640751835982
116,3344768.545293331,0.016966111902814975,-3.6412311597608276,0.0,-8.184405262173922,0.07881737517813336
117,3256142.8438620567,0.01444901276060773,-5.432952762464976,0.0,-7.969101275933088,0.07825102787113675
118,3450455.526619017,0.019967776270387264,-8.273144385792337,17.932123320908055,-7.993270498751232,0.07949274966083714
119,3154716.690476656,0.011568362119080825,-4.143749142523443,0.0,-7.694536549201503,0.07760288147679319
120,3875370.5659599304,0.03203598293914198,-10.341191655857799,0.0,-7.912113026715318,0.08220809616130693
121,3373879.430688083,0.017792903493433248,-8.24115593881793,0.0,-7.938108536598568,0.07900340328602248
