center_gps,anchor_lag_s,anchor_corr,avg_lag_s_requested,avg_lag_fixed,abs_corr_avg,corr_avg,time_scale,model_lag_s,abs_corr_h1,corr_h1,abs_corr_l1,corr_l1,min_abs_corr,sign_agree
1186741857.998609,-0.008,-0.03316099155993207,0.0,True,0.2425977654369315,0.2425977654369315,2.0,-0.02490234375,0.009551817862837061,0.009551817862837061,0.26621733514019214,0.26621733514019214,0.009551817862837061,1
1186741852.188871,-0.008,0.09234761813608963,0.0,True,0.28847469302980344,0.28847469302980344,2.0,-0.029296875,0.10361978090749661,0.10361978090749661,0.3056321241643208,0.3056321241643208,0.09077864421564845,1
1186741849.7935855,-0.008,-0.014203700688096463,0.0,True,0.24219106852132294,0.24219106852132294,2.0,-0.0048828125,0.1319621513231843,0.1319621513231843,0.31404158306280033,0.31404158306280033,0.04640319457858875,1
1186741847.833466,-0.008,0.01835007572274791,0.0,True,0.2347258313172008,-0.2347258313172008,2.0,-0.01171875,0.10920770538796763,-0.10920770538796763,0.27530560851717645,-0.27530560851717645,0.03062973399512346,1
1186741848.0095506,-0.008,-0.18406659848996584,0.0,True,0.3206012040760738,-0.3206012040760738,2.0,0.002685546875,0.0818328430410884,-0.0818328430410884,0.2459946410533283,-0.2459946410533283,0.0818328430410884,1
1186741864.8478098,-0.008,0.1808253499675636,0.0,True,0.22508094138928467,-0.22508094138928467,2.0,-0.0263671875,0.12201766709728558,-0.12201766709728558,0.22624730054823772,-0.22624730054823772,0.07162242055608806,1
1186741875.8200297,-0.008,0.05933571755118476,0.0,True,0.20045761159061481,-0.20045761159061481,2.0,0.029541015625,0.0697176055059336,-0.0697176055059336,0.2101385431028046,-0.2101385431028046,0.0697176055059336,1
1186741872.4332266,-0.008,0.03777210011039625,0.0,True,0.19334504482957024,0.19334504482957024,2.0,0.01904296875,0.012343634361478022,0.012343634361478022,0.29808207635685857,0.29808207635685857,0.012343634361478022,1
1186741872.8796203,-0.008,-0.1471820033398586,0.0,True,0.24004009911286076,-0.24004009911286076,2.0,-0.024169921875,0.01116004885187021,-0.01116004885187021,0.30690873095032084,-0.30690873095032084,0.01116004885187021,1
1186741848.6723554,-0.008,-0.09307701042283675,0.0,True,0.3457079903049145,-0.3457079903049145,2.0,-0.010986328125,0.2356447564505367,-0.2356447564505367,0.33435653491788864,-0.33435653491788864,0.10819054348679312,1
1186741863.5997095,-0.008,-0.05741070403052883,0.0,True,0.3052551988280705,0.3052551988280705,2.0,-0.02978515625,0.12300413685508889,0.12300413685508889,0.35340400034250075,0.35340400034250075,0.12300413685508889,1
1186741871.6937447,-0.008,0.002657378390269488,0.0,True,0.2989139518409049,-0.2989139518409049,2.0,-0.009033203125,0.22886707819898067,-0.22886707819898067,0.2939976622537273,-0.2939976622537273,0.0028336945847396017,0
1186741874.7592056,-0.008,0.1232276378502132,0.0,True,0.29087898108308835,0.29087898108308835,2.0,-0.023681640625,0.07568528833259575,0.07568528833259575,0.35186873056168777,0.35186873056168777,0.04535423541669025,1
1186741856.152893,-0.008,0.030916236966999813,0.0,True,0.3067125580117919,-0.3067125580117919,2.0,-0.0263671875,0.15859106116150182,-0.15859106116150182,0.3187082865606561,-0.3187082865606561,0.06500574383210177,1
1186741875.9425874,-0.008,0.1453619313719561,0.0,True,0.309355439630059,0.309355439630059,2.0,-0.02587890625,0.03070246474630232,0.03070246474630232,0.25727992436331376,0.25727992436331376,0.03070246474630232,1
1186741863.9082794,-0.008,0.02771053424205861,0.0,True,0.35554651211662236,0.35554651211662236,2.0,-0.00830078125,0.20833594630863736,0.20833594630863736,0.22642897699535564,0.22642897699535564,0.10302646299588228,1
1186741868.216376,-0.008,0.06341472725589636,0.0,True,0.2947679503637901,0.2947679503637901,2.0,-0.008544921875,0.23349172745950197,0.23349172745950197,0.22170592172907516,0.22170592172907516,0.0731529245207162,1
1186741855.6113443,-0.008,0.18797760016253756,0.0,True,0.2996317243917279,0.2996317243917279,2.0,-0.028076171875,0.06034031949109525,0.06034031949109525,0.2804610592881725,0.2804610592881725,0.06034031949109525,1
1186741863.7600396,-0.008,0.02771053424205861,0.0,True,0.35554651211662236,0.35554651211662236,2.0,-0.00830078125,0.20833594630863736,0.20833594630863736,0.22642897699535564,0.22642897699535564,0.10302646299588228,1
1186741874.0261817,-0.008,-0.20402076998462657,0.0,True,0.2001301986936658,0.2001301986936658,2.0,0.009765625,0.07229665450740713,0.07229665450740713,0.27598122365180444,0.27598122365180444,0.010790438974305186,1
1186741856.3013258,-0.008,-0.2337464065546726,0.0,True,0.24474624539344358,0.24474624539344358,2.0,-0.008544921875,0.2599873258861908,0.2599873258861908,0.23076969949967616,0.23076969949967616,0.038347824005356,0
1186741858.7129953,-0.008,-0.1946434719129354,0.0,True,0.2862558132816729,0.2862558132816729,2.0,-0.02587890625,0.06372570200077092,0.06372570200077092,0.33891505772565444,0.33891505772565444,0.06372570200077092,1
1186741847.263298,-0.008,0.12403867621993869,0.0,True,0.2943738644239463,-0.2943738644239463,2.0,-0.02685546875,0.14900938824992505,-0.14900938824992505,0.2903283322104735,-0.2903283322104735,0.1314802551606581,1
1186741864.657801,-0.008,-0.036596947536585524,0.0,True,0.26204819523610234,-0.26204819523610234,2.0,-0.008056640625,0.2348686670141731,-0.2348686670141731,0.16134465959627678,-0.16134465959627678,0.06409755908168611,1
1186741876.9138,-0.008,-0.1322852254825433,0.0,True,0.21302234621543525,-0.21302234621543525,2.0,-0.0263671875,0.11838222498455579,-0.11838222498455579,0.2519671074531708,-0.2519671074531708,0.04959815664533479,1
1186741869.5887446,-0.008,0.06267117026830629,0.0,True,0.25750252235265,-0.25750252235265,2.0,-0.01171875,0.12825601529460506,-0.12825601529460506,0.23189577278486737,-0.23189577278486737,0.07735645568195453,1
1186741848.6268797,-0.008,-0.06669506213633342,0.0,True,0.30808084928023016,-0.30808084928023016,2.0,-0.0078125,0.24441917175785557,-0.24441917175785557,0.2974341237722938,-0.2974341237722938,0.0036991896882816433,0
