pair_shell,target_a,target_b,shell_offset_track8,classification_track8,boundary_confidence_track8,mz_a_track8,mz_b_track8,delta_mz_track8,corridor_proxy_track8,rejection_proxy_track8,effective_leak_ratio_track8,shell_offset_rebuilt,classification_rebuilt,boundary_confidence_rebuilt,mz_a_rebuilt,mz_b_rebuilt,delta_mz_rebuilt,corridor_proxy_rebuilt,rejection_proxy_rebuilt,effective_leak_ratio_rebuilt,pair_presence,classification_changed,boundary_confidence_changed,mz_a_diff,mz_a_abs_diff,mz_b_diff,mz_b_abs_diff,delta_mz_diff,delta_mz_abs_diff,corridor_proxy_diff,corridor_proxy_abs_diff,rejection_proxy_diff,rejection_proxy_abs_diff,effective_leak_ratio_diff,effective_leak_ratio_abs_diff
adjacent,T12,T07,1,REPULSIVE,STRONG_REPULSIVE,816.35,874.37,58.01999999999998,6.342115690100828e-26,1.0,1.0,1,REPULSIVE,STRONG_REPULSIVE,816.3505774368784,874.3736148839217,58.02303744704329,6.322881076398197e-26,1.0,1.0,matched,False,False,0.0005774368784159378,0.0005774368784159378,0.0036148839217275963,0.0036148839217275963,0.0030374470433116585,0.0030374470433116585,-1.9234613702631628e-28,1.9234613702631628e-28,0.0,0.0,0.0,0.0
next_nearest,T01,T11,2,REPULSIVE,STRONG_REPULSIVE,1359.8,1529.53,169.73000000000002,1.9373031586706464e-74,1.0,1.0,2,REPULSIVE,STRONG_REPULSIVE,1359.8014120746163,1529.5289822320071,169.7275701573908,1.9420162241172955e-74,1.0,1.0,matched,False,False,0.001412074616382597,0.001412074616382597,-0.001017767992834706,0.001017767992834706,-0.002429842609217303,0.002429842609217303,4.71306544664911e-77,4.71306544664911e-77,0.0,0.0,0.0,0.0
next_nearest,T02,T04,2,STABLE-INTERMEDIATE-CANDIDATE,WEAK_STABLE,1359.47,1359.68,0.2100000000000363,0.8105842459701577,0.1894157540298423,0.5947078770149212,2,STABLE-INTERMEDIATE-CANDIDATE,WEAK_STABLE,1359.4683021868375,1359.693640591063,0.2253384042255675,0.7982460432136161,0.20175395678638386,0.600876978393192,matched,False,False,-0.0016978131625364767,0.0016978131625364767,0.013640591062994645,0.013640591062994645,0.015338404225531205,0.015338404225531205,-0.012338202756541516,0.012338202756541516,0.012338202756541572,0.012338202756541572,0.006169101378270758,0.006169101378270758
next_nearest,T03,T01,2,STABLE-INTERMEDIATE-CANDIDATE,WEAK_STABLE,1359.59,1359.8,0.2100000000000363,0.8105842459701577,0.1894157540298423,0.5947078770149212,2,STABLE-INTERMEDIATE-CANDIDATE,WEAK_STABLE,1359.5761874211696,1359.8014120746163,0.22522465344673037,0.7983368494872797,0.20166315051272032,0.6008315752563602,matched,False,False,-0.013812578830311395,0.013812578830311395,0.001412074616382597,0.001412074616382597,0.015224653446694075,0.015224653446694075,-0.012247396482877981,0.012247396482877981,0.012247396482878037,0.012247396482878037,0.006123698241438991,0.006123698241438991
next_nearest,T04,T10,2,STABLE-INTERMEDIATE-CANDIDATE,WEAK_STABLE,1359.68,1359.91,0.2300000000000182,0.7945336025033195,0.2054663974966805,0.6027331987483402,2,STABLE-INTERMEDIATE-CANDIDATE,WEAK_STABLE,1359.693640591063,1359.9123871042475,0.21874651318444194,0.8035253754289565,0.19647462457104348,0.5982373122855218,matched,False,False,0.013640591062994645,0.013640591062994645,0.0023871042474183923,0.0023871042474183923,-0.011253486815576252,0.011253486815576252,0.00899177292563702,0.00899177292563702,-0.00899177292563702,0.00899177292563702,-0.004495886462818399,0.004495886462818399
next_nearest,T05,T12,2,STABLE-INTERMEDIATE-CANDIDATE,WEAK_STABLE,816.22,816.35,0.1299999999999954,0.8780954309205653,0.1219045690794347,0.5609522845397173,2,STABLE-INTERMEDIATE-CANDIDATE,STRONG_STABLE,816.2179591887738,816.3505774368784,0.13261824810467715,0.8757993663678291,0.12420063363217093,0.5621003168160854,matched,False,True,-0.0020408112262657596,0.0020408112262657596,0.0005774368784159378,0.0005774368784159378,0.002618248104681753,0.002618248104681753,-0.0022960645527362322,0.0022960645527362322,0.0022960645527362322,0.0022960645527362322,0.0011480322763680606,0.0011480322763680606
next_nearest,T06,T03,2,REPULSIVE,STRONG_REPULSIVE,874.45,1359.59,485.1399999999999,2.024766978808318e-211,1.0,1.0,2,REPULSIVE,STRONG_REPULSIVE,874.4459950022319,1359.5761874211696,485.13019241893767,2.0447227440179525e-211,1.0,1.0,matched,False,False,-0.0040049977681064775,0.0040049977681064775,-0.013812578830311395,0.013812578830311395,-0.009807581062204918,0.009807581062204918,1.9955765209634306e-213,1.9955765209634306e-213,0.0,0.0,0.0,0.0
next_nearest,T07,T02,2,REPULSIVE,STRONG_REPULSIVE,874.37,1359.47,485.1,2.1073992867723527e-211,1.0,1.0,2,REPULSIVE,STRONG_REPULSIVE,874.3736148839217,1359.4683021868375,485.09468730291576,2.118625053965191e-211,1.0,1.0,matched,False,False,0.0036148839217275963,0.0036148839217275963,-0.0016978131625364767,0.0016978131625364767,-0.005312697084264073,0.005312697084264073,1.1225767192838508e-213,1.1225767192838508e-213,0.0,0.0,0.0,0.0
next_nearest,T08,T07,2,REPULSIVE,STRONG_REPULSIVE,816.28,874.37,58.09000000000003,5.913349474578265e-26,1.0,1.0,2,REPULSIVE,STRONG_REPULSIVE,816.2846386253631,874.3736148839217,58.08897625855866,5.919406315283136e-26,1.0,1.0,matched,False,False,0.004638625363099891,0.004638625363099891,0.0036148839217275963,0.0036148839217275963,-0.0010237414413722945,0.0010237414413722945,6.05684070487161e-29,6.05684070487161e-29,0.0,0.0,0.0,0.0
next_nearest,T09,T08,2,STABLE-INTERMEDIATE-CANDIDATE,WEAK_STABLE,816.15,816.28,0.1299999999999954,0.8780954309205653,0.1219045690794347,0.5609522845397173,2,STABLE-INTERMEDIATE-CANDIDATE,WEAK_STABLE,816.150905794617,816.2846386253631,0.13373283074611209,0.8748237593949933,0.12517624060500665,0.5625881203025034,matched,False,False,0.0009057946169832576,0.0009057946169832576,0.004638625363099891,0.004638625363099891,0.0037328307461166887,0.0037328307461166887,-0.003271671525571951,0.003271671525571951,0.003271671525571951,0.003271671525571951,0.001635835762786031,0.001635835762786031
next_nearest,T12,T06,2,REPULSIVE,STRONG_REPULSIVE,816.35,874.45,58.10000000000002,5.854510664206994e-26,1.0,1.0,2,REPULSIVE,STRONG_REPULSIVE,816.3505774368784,874.4459950022319,58.0954175653535,5.881400139290547e-26,1.0,1.0,matched,False,False,0.0005774368784159378,0.0005774368784159378,-0.0040049977681064775,0.0040049977681064775,-0.004582434646522415,0.004582434646522415,2.6889475083552866e-28,2.6889475083552866e-28,0.0,0.0,0.0,0.0
