target_label,target_mz,window_ppm,setting,g_bin,g_lo,g_hi,g_center,n_total,n_good,p_success,median_success_ppm,mad_success_ppm,frac_tail3,x_occ_mean,x_occ_median,gate_occ_factor_mean,gate_occ_factor_min,gate_occ_factor_max,mean_gate_good,p_success_occ
T09,816.15,30.0,ModeA_points,4,0.13210539119968825,0.14604668721701503,0.13907603920835165,8,8,1.0,3.5937382076431756,0.901872814257862,0.0,0.6117322790482425,0.5888337543283433,0.9388267720951757,0.9304449783530193,0.9454630556228253,0.9388267720951757,0.9388267720951757
T09,816.15,30.0,ModeB_holdout_points,4,0.13210539119968825,0.14604668721701503,0.13907603920835165,19,19,1.0,3.6956493492018265,1.6209577452648385,0.0,0.6207200457211431,0.6134632961208502,0.9379279954278856,0.9255733562320678,0.9473123497477757,0.9379279954278856,0.9379279954278856
T09,816.15,30.0,ModeB_points,4,0.13210539119968825,0.14604668721701503,0.13907603920835165,32,32,1.0,2.8236714575907182,1.554011679538307,0.0,0.6272179057693823,0.6485809505917476,0.9372782094230618,0.9162805962803103,0.9539772820985694,0.9372782094230618,0.9372782094230618
T09,816.15,30.0,ModeA_points,5,0.1462377570872365,0.15977983616635244,0.15300879662679445,8,8,1.0,2.8196143457865483,1.2325088352993867,0.0,0.6293392541471656,0.6558242719364249,0.9370660745852835,0.929879819716539,0.9463604251311842,0.9370660745852835,0.9370660745852835
T09,816.15,30.0,ModeB_holdout_points,5,0.1462377570872365,0.15977983616635244,0.15300879662679445,28,28,1.0,2.8660858102881077,0.9814848890247262,0.0,0.6131648548930334,0.6526760363843584,0.9386835145106966,0.9256859115482712,0.955997221919275,0.9386835145106966,0.9386835145106966
T09,816.15,30.0,ModeB_points,5,0.1462377570872365,0.15977983616635244,0.15300879662679445,37,37,1.0,2.1180706673540124,1.187707717882284,0.0,0.647920714296877,0.6668557780856097,0.9352079285703123,0.9192057944127976,0.9571159297510189,0.9352079285703123,0.9352079285703123
T09,816.15,30.0,ModeA_points,6,0.15986067928285133,0.16643628253467144,0.16314848090876138,8,8,1.0,6.196293969982556,2.3288748963578603,0.0,0.5760254620331726,0.5770912812742515,0.9423974537966827,0.9346015298744463,0.953597356541675,0.9423974537966827,0.9423974537966827
T09,816.15,30.0,ModeB_holdout_points,6,0.15986067928285133,0.16643628253467144,0.16314848090876138,22,22,1.0,3.0132853867132168,1.1172929399074034,0.0,0.6212012172708491,0.6512280076326651,0.9378798782729152,0.9292989664200901,0.9519966962614993,0.9378798782729152,0.9378798782729152
T09,816.15,30.0,ModeB_points,6,0.15986067928285133,0.16643628253467144,0.16314848090876138,15,15,1.0,3.324010092876958,1.2694035927766363,0.0,0.5711517752392923,0.5650038513456566,0.9428848224760709,0.9312010567023912,0.9585218423849501,0.9428848224760709,0.9428848224760709
T09,816.15,30.0,ModeA_points,7,0.1664439602627225,1.0,0.5832219801313613,242,242,1.0,2.7145103094253105,1.3279774252528056,0.0,0.6193415408139707,0.6450202441081494,0.938065845918603,0.9158844470591653,0.9608043051230918,0.938065845918603,0.938065845918603
T09,816.15,30.0,ModeB_holdout_points,7,0.1664439602627225,1.0,0.5832219801313613,219,219,1.0,2.629053776182757,1.3436649081773284,0.0,0.6231895726771727,0.6434767927448999,0.9376810427322827,0.9187054062669677,0.9579488150891244,0.9376810427322827,0.9376810427322827
T09,816.15,30.0,ModeB_points,7,0.1664439602627225,1.0,0.5832219801313613,179,179,1.0,1.9246685658298701,1.6316042117920044,0.0,0.6418148120749846,0.6533562544159929,0.9358185187925016,0.9179300168313073,0.957721222375704,0.9358185187925016,0.9358185187925016
T10,1359.91,30.0,ModeA_points,0,0.0,0.0191768208880349,0.00958841044401745,8,8,1.0,9.830763208530746,0.18399419016989516,0.0,0.49854127189979514,0.6071243258032137,0.9501458728100205,0.9292200115256158,1.0,0.9501458728100205,0.9501458728100205
T10,1359.91,30.0,ModeB_holdout_points,0,0.0,0.0191768208880349,0.00958841044401745,14,14,1.0,9.88477618226634,0.23771955336888517,0.0,0.500017555321237,0.5334489222145246,0.9499982444678764,0.9265755231050053,0.9742179374460623,0.9499982444678764,0.9499982444678764
T10,1359.91,30.0,ModeB_points,0,0.0,0.0191768208880349,0.00958841044401745,9,9,1.0,9.371195550438273,0.3431393734363386,0.0,0.5204930841999185,0.5984592795374694,0.9479506915800082,0.9315458788956379,1.0,0.9479506915800082,0.9479506915800082
T10,1359.91,30.0,ModeA_points,1,0.022477547850736544,0.10133524328026708,0.061906395565501815,21,21,1.0,6.653523354059825,1.4602649956184637,0.0,0.5687032040333531,0.5427948784565245,0.9431296795966646,0.9308241997294486,0.9511199512876102,0.9431296795966646,0.9431296795966646
T10,1359.91,30.0,ModeB_holdout_points,1,0.022477547850736544,0.10133524328026708,0.061906395565501815,8,8,1.0,8.007592020612279,0.8969126344885687,0.0,0.5858305187462813,0.607673511513782,0.9414169481253718,0.9320385787857923,0.9523469716799652,0.9414169481253718,0.9414169481253718
T10,1359.91,30.0,ModeB_points,1,0.022477547850736544,0.10133524328026708,0.061906395565501815,14,14,1.0,8.157028227471432,1.7484898231080694,0.0,0.5542619620458077,0.5541399743341985,0.9445738037954194,0.9244727067119083,0.9617582546763946,0.9445738037954194,0.9445738037954194
T10,1359.91,30.0,ModeA_points,2,0.10157803777159709,0.1177743780630078,0.10967620791730245,10,10,1.0,7.659553012487878,0.564103492376558,0.0,0.58715490526472,0.6169237611536225,0.941284509473528,0.9326743299265519,0.95313910045439,0.941284509473528,0.941284509473528
T10,1359.91,30.0,ModeB_holdout_points,2,0.10157803777159709,0.1177743780630078,0.10967620791730245,8,8,1.0,6.377962347373675,3.168638468721551,0.0,0.470792485084642,0.49245274681381407,0.9529207514915359,0.9458267649454413,0.9654418474695008,0.9529207514915359,0.9529207514915359
T10,1359.91,30.0,ModeB_points,2,0.10157803777159709,0.1177743780630078,0.10967620791730245,8,8,1.0,7.123108189228677,2.397664861569445,0.0,0.5053268204922321,0.4963928227051641,0.9494673179507768,0.9348319318231054,0.9614878731221592,0.9494673179507768,0.9494673179507768
T10,1359.91,30.0,ModeA_points,3,0.11839720493024364,0.1382338711687937,0.12831553804951867,8,8,1.0,5.667324683509532,2.0551784432117315,0.0,0.546130721120466,0.49593394396099766,0.9453869278879534,0.9337208919522094,0.953243609277843,0.9453869278879534,0.9453869278879534
T10,1359.91,30.0,ModeB_holdout_points,3,0.11839720493024364,0.1382338711687937,0.12831553804951867,12,12,1.0,7.15331466614338,1.3344115014698308,0.0,0.5139990491037965,0.4965600825470353,0.9486000950896202,0.9371927438020522,0.9604616781362785,0.9486000950896202,0.9486000950896202
T10,1359.91,30.0,ModeB_points,3,0.11839720493024364,0.1382338711687937,0.12831553804951867,24,24,1.0,6.742951630629401,2.63666972468044,0.0,0.5253111201034653,0.49954438753543406,0.9474688879896535,0.9307627555337472,0.9607571632401716,0.9474688879896535,0.9474688879896535
T10,1359.91,30.0,ModeA_points,4,0.1382693663761227,0.14842120497135652,0.1433452856737396,8,8,1.0,6.1619114025316115,0.7873444121342552,0.0,0.49221892001381384,0.4932326693938006,0.9507781079986186,0.9375068801990714,0.9615105377618428,0.9507781079986186,0.9507781079986186
T10,1359.91,30.0,ModeB_holdout_points,4,0.1382693663761227,0.14842120497135652,0.1433452856737396,16,16,1.0,6.653940847112363,1.2216255623202614,0.0,0.5404447670964809,0.507258108315146,0.9459555232903519,0.9348978147877571,0.9645629139099751,0.9459555232903519,0.9459555232903519
T10,1359.91,30.0,ModeB_points,4,0.1382693663761227,0.14842120497135652,0.1433452856737396,30,30,1.0,7.249525088429591,1.6945142391844716,0.0,0.4935303081270199,0.48562816454376995,0.950646969187298,0.9331018230490724,0.965074772717546,0.950646969187298,0.950646969187298
T10,1359.91,30.0,ModeA_points,5,0.14899366730123598,0.16111392503593053,0.15505379616858325,8,8,1.0,6.256982023042477,1.264044483641757,0.0,0.4968781744639068,0.49095999212117347,0.9503121825536093,0.9335205271466847,0.9653130902656121,0.9503121825536093,0.9503121825536093
T10,1359.91,30.0,ModeB_holdout_points,5,0.14899366730123598,0.16111392503593053,0.15505379616858325,33,33,1.0,6.477806201862896,0.8483942966580038,0.0,0.5200431176276985,0.49543797407427426,0.9479956882372301,0.9324181925640515,0.9544281724351885,0.9479956882372301,0.9479956882372301
T10,1359.91,30.0,ModeB_points,5,0.14899366730123598,0.16111392503593053,0.15505379616858325,32,32,1.0,6.901805339924515,1.8898332862072937,0.0,0.5246475714263816,0.5041998522288547,0.9475352428573618,0.9251720965868856,0.9651843984899444,0.9475352428573618,0.9475352428573618
T10,1359.91,30.0,ModeA_points,6,0.16112803227215527,0.16652495583279428,0.1638264940524748,8,8,1.0,6.736847592528131,1.4192046052143286,0.0,0.5234561009688435,0.49589313621366166,0.9476543899031156,0.9374772936829325,0.9522690152549548,0.9476543899031156,0.9476543899031156
T10,1359.91,30.0,ModeB_holdout_points,6,0.16112803227215527,0.16652495583279428,0.1638264940524748,13,13,1.0,5.190006823258243,0.9335624712463622,0.0,0.5011040314598756,0.49706413137075517,0.9498895968540123,0.9359468838833155,0.9587903097558157,0.9498895968540123,0.9498895968540123
T10,1359.91,30.0,ModeB_points,6,0.16112803227215527,0.16652495583279428,0.1638264940524748,14,14,1.0,6.3148421602527165,1.5278912232641555,0.0,0.529907150907958,0.5009733327289434,0.9470092849092041,0.931595219007937,0.9605218111824091,0.9470092849092041,0.9470092849092041
T10,1359.91,30.0,ModeA_points,7,0.1666512707222229,1.0,0.5833256353611115,244,244,1.0,7.346028930114697,1.1949727895210867,0.0,0.5542184654018936,0.5229816225589528,0.9445781534598107,0.9287966506345625,0.9639961537443131,0.9445781534598107,0.9445781534598107
T10,1359.91,30.0,ModeB_holdout_points,7,0.1666512707222229,1.0,0.5833256353611115,219,219,1.0,6.586973358327949,1.5621981762795567,0.0,0.5454684115392938,0.502839313814272,0.9454531588460706,0.9306543581165353,0.9648787412569422,0.9454531588460706,0.9454531588460706
T10,1359.91,30.0,ModeB_points,7,0.1666512707222229,1.0,0.5833256353611115,183,183,1.0,5.619316362701394,2.282944773167835,0.0,0.5269901037806815,0.4981450304481175,0.9473009896219317,0.930479123587744,0.9676895533152949,0.9473009896219317,0.9473009896219317
T11,1529.53,30.0,ModeA_points,0,0.0,0.0042542460943259105,0.0021271230471629553,9,9,1.0,1.4706683843595187,7.977915707896242,0.0,0.3766735790777884,0.46706738698158695,0.9623326420922211,0.9474111293113382,0.9843281093864313,0.9623326420922211,0.9623326420922211
T11,1529.53,30.0,ModeB_holdout_points,0,0.0,0.0042542460943259105,0.0021271230471629553,21,21,1.0,3.4496319794820325,1.1253968862864303,0.0,0.4855173091616044,0.4952560990909156,0.9514482690838394,0.9381498482879562,0.9663954008552719,0.9514482690838394,0.9514482690838394
T11,1529.53,30.0,ModeB_points,0,0.0,0.0042542460943259105,0.0021271230471629553,8,8,1.0,2.9257488790694492,0.1485351856798629,0.0,0.45885792807478265,0.49505088757374177,0.9541142071925217,0.9468883578152615,0.9760158538021342,0.9541142071925217,0.9541142071925217
T11,1529.53,30.0,ModeA_points,1,0.0044023684240303,0.01158845550443831,0.007995411964234304,9,9,1.0,-5.784887494449682,6.159364744147844,0.0,0.4341544920431559,0.46459245247225733,0.9565845507956843,0.933808082706219,1.0,0.9565845507956843,0.9565845507956843
T11,1529.53,30.0,ModeB_holdout_points,1,0.0044023684240303,0.01158845550443831,0.007995411964234304,8,8,1.0,3.301426062631168,0.7488417933159739,0.0,0.4538630319349256,0.4868508064917578,0.9546136968065074,0.9482980472741798,0.9779625770088102,0.9546136968065074,0.9546136968065074
T11,1529.53,30.0,ModeB_points,1,0.0044023684240303,0.01158845550443831,0.007995411964234304,11,11,1.0,2.9291216870978407,0.260342184227945,0.0,0.478851066241595,0.47628674304000707,0.9521148933758404,0.9396649454472338,0.9599573165769424,0.9521148933758404,0.9521148933758404
T11,1529.53,30.0,ModeA_points,2,0.012895045959436042,0.03629417476644596,0.024594610362941,8,8,1.0,3.4839719098052786,4.708206522491726,0.0,0.40728980632925704,0.4584184817469705,0.9592710193670744,0.9260856713592489,1.0,0.9592710193670744,0.9592710193670744
T11,1529.53,30.0,ModeB_holdout_points,2,0.012895045959436042,0.03629417476644596,0.024594610362941,15,15,1.0,2.9937435636619867,5.2696571005716955,0.0,0.44470322620517794,0.4765584349280771,0.9555296773794824,0.9259811857566991,0.9837255922028671,0.9555296773794824,0.9555296773794824
T11,1529.53,30.0,ModeB_points,2,0.012895045959436042,0.03629417476644596,0.024594610362941,12,12,1.0,1.0278754539412651,7.885669424426601,0.0,0.41141714638669263,0.43960958871975087,0.9588582853613308,0.9297713458651353,1.0,0.9588582853613308,0.9588582853613308
T11,1529.53,30.0,ModeA_points,3,0.03668953016631068,0.10133524328026708,0.06901238672328888,24,24,1.0,2.154964460210322,1.2818256154338021,0.0,0.5115677796812631,0.4977866721807007,0.9488432220318735,0.9310356111408529,0.9542628025619339,0.9488432220318735,0.9488432220318735
T11,1529.53,30.0,ModeB_holdout_points,3,0.03668953016631068,0.10133524328026708,0.06901238672328888,8,8,1.0,2.823815175617754,2.880578576420794,0.0,0.48034563553273923,0.4861126277046344,0.951965436446726,0.9493534974911781,0.955749392187477,0.951965436446726,0.951965436446726
T11,1529.53,30.0,ModeB_points,3,0.03668953016631068,0.10133524328026708,0.06901238672328888,14,14,1.0,1.1879384894257772,2.209498575275089,0.0,0.4819166644645558,0.49248017311611053,0.9518083335535444,0.9294044852725885,0.9735424277168176,0.9518083335535444,0.9518083335535444
T11,1529.53,30.0,ModeA_points,4,0.10157803777159709,0.1177743780630078,0.10967620791730245,10,10,1.0,2.162801696609497,1.5799579450044043,0.0,0.5204396776406409,0.49494812114051484,0.9479560322359359,0.9331650009583126,0.9548929607011404,0.9479560322359359,0.9479560322359359
T11,1529.53,30.0,ModeB_holdout_points,4,0.10157803777159709,0.1177743780630078,0.10967620791730245,8,8,1.0,0.22888054964632576,3.5318646763664994,0.0,0.5623790555340019,0.49067033646103986,0.9437620944465999,0.925499882880948,0.9524584710778906,0.9437620944465999,0.9437620944465999
T11,1529.53,30.0,ModeB_points,4,0.10157803777159709,0.1177743780630078,0.10967620791730245,8,8,1.0,1.0601584615615454,0.5081839044267028,0.0,0.5439035496532673,0.4793743327656097,0.9456096450346733,0.9331288869782318,0.9532020802638731,0.9456096450346733,0.9456096450346733
T11,1529.53,30.0,ModeA_points,5,0.11839720493024364,0.13532545102964932,0.12686132797994648,8,8,1.0,0.43564377049851216,2.7515503305098568,0.0,0.49994144325807016,0.49828774804785236,0.950005855674193,0.9283992812773945,0.9865680903040507,0.950005855674193,0.950005855674193
T11,1529.53,30.0,ModeB_holdout_points,5,0.11839720493024364,0.13532545102964932,0.12686132797994648,10,10,1.0,1.194552007535942,0.2941052992166525,0.0,0.4911818456951961,0.48822859570278143,0.9508818154304806,0.9401846103098984,0.9579740761853973,0.9508818154304806,0.9508818154304806
T11,1529.53,30.0,ModeB_points,5,0.11839720493024364,0.13532545102964932,0.12686132797994648,20,20,1.0,-0.023945417277337233,1.2776603019324204,0.0,0.5686715757689756,0.4983336080552073,0.9431328424231025,0.9296696457802182,0.9541439754714567,0.9431328424231025,0.9431328424231025
T11,1529.53,30.0,ModeA_points,6,0.1369421220769717,0.1465207516629798,0.14173143686997575,8,8,1.0,0.5098654519266166,2.8344695992529543,0.0,0.5330084482587105,0.4911959968676247,0.9466991551741288,0.9307384535912435,0.9540621463717114,0.9466991551741288,0.9466991551741288
T11,1529.53,30.0,ModeB_holdout_points,6,0.1369421220769717,0.1465207516629798,0.14173143686997575,14,14,1.0,1.3952211090507762,0.7498178513033438,0.0,0.5235443434733724,0.48630780290096115,0.9476455656526628,0.9321155436339411,0.9544307658709638,0.9476455656526628,0.9476455656526628
T11,1529.53,30.0,ModeB_points,6,0.1369421220769717,0.1465207516629798,0.14173143686997575,26,26,1.0,1.0542521398310933,1.195492670253608,0.0,0.5279891675927771,0.47732872975287366,0.9472010832407224,0.9307228267945076,0.9559291132136479,0.9472010832407224,0.9472010832407224
T11,1529.53,30.0,ModeA_points,7,0.1469898099770466,1.0,0.5734949049885233,261,261,1.0,1.4276490845774914,0.778725464282382,0.0,0.5042926592893784,0.48289036361781784,0.9495707340710622,0.930587381624426,0.9674218722931605,0.9495707340710622,0.9495707340710622
T11,1529.53,30.0,ModeB_holdout_points,7,0.1469898099770466,1.0,0.5734949049885233,269,269,1.0,1.1367814589969756,0.6659797268471057,0.0,0.51060967027193,0.48326296845379424,0.9489390329728069,0.9313017537050747,0.9700487829798378,0.9489390329728069,0.9489390329728069
T11,1529.53,30.0,ModeB_points,7,0.1469898099770466,1.0,0.5734949049885233,236,236,1.0,0.7299365460766414,1.529911363155377,0.0,0.5194555805223102,0.48824397881340165,0.948054441947769,0.9311632940885752,0.9641834656800661,0.948054441947769,0.948054441947769
T12,816.35,30.0,ModeA_points,0,0.0,0.009195313347242216,0.004597656673621108,8,8,1.0,3.4318730130837505,0.12514514045124892,0.0,0.46988915804909737,0.40724538922043557,0.9530110841950903,0.9335030871101815,0.9614790967689757,0.9530110841950903,0.9530110841950903
T12,816.35,30.0,ModeB_holdout_points,0,0.0,0.009195313347242216,0.004597656673621108,8,8,1.0,9.802690118984636,0.5419876373360175,0.0,0.5045018330752752,0.5091516449485163,0.9495498166924725,0.931882664583595,0.9811001294136082,0.9495498166924725,0.9495498166924725
T12,816.35,30.0,ModeB_points,0,0.0,0.009195313347242216,0.004597656673621108,8,8,1.0,9.160119887939903,0.6112019098106263,0.0,0.6487681482607057,0.6328923180172122,0.9351231851739294,0.9243183937120812,0.9462807479103743,0.9351231851739294,0.9351231851739294
T12,816.35,30.0,ModeA_points,1,0.009848209246574584,0.06897937854837631,0.039413793897475444,8,8,1.0,9.561807446464105,0.570224117087907,0.0,0.50198175820142,0.49095136388374405,0.949801824179858,0.9331951593892004,0.9635966526169507,0.949801824179858,0.949801824179858
T12,816.35,30.0,ModeB_holdout_points,1,0.009848209246574584,0.06897937854837631,0.039413793897475444,16,16,1.0,8.223039527109117,1.5830687565168962,0.0,0.57600269602558,0.6063399838739689,0.942399730397442,0.925765542394656,1.0,0.942399730397442,0.942399730397442
T12,816.35,30.0,ModeB_points,1,0.009848209246574584,0.06897937854837631,0.039413793897475444,12,12,1.0,9.292041729077233,0.7961264614741745,0.0,0.5628747077143424,0.6109421250161282,0.9437125292285656,0.9268699383188878,0.9756027192270084,0.9437125292285656,0.9437125292285656
T12,816.35,30.0,ModeA_points,2,0.06941389429829159,0.11263876645913054,0.09102633037871107,24,24,1.0,2.783895545187515,2.3789215051789943,0.0,0.658653643949588,0.6596990406938821,0.9341346356050412,0.921105692620373,0.9443130200987105,0.9341346356050412,0.9341346356050412
T12,816.35,30.0,ModeB_holdout_points,2,0.06941389429829159,0.11263876645913054,0.09102633037871107,8,8,1.0,2.366398696820157,1.7273301244062438,0.0,0.6460385379848874,0.6415465984041179,0.9353961462015112,0.9,0.959391090484291,0.9353961462015112,0.9353961462015112
T12,816.35,30.0,ModeB_points,2,0.06941389429829159,0.11263876645913054,0.09102633037871107,13,13,1.0,2.926334587573554,0.7562490381320104,0.0,0.6184149473558483,0.65485788784243,0.9381585052644152,0.9289940729907454,0.9544361098210291,0.9381585052644152,0.9381585052644152
T12,816.35,30.0,ModeA_points,3,0.11348795036393747,0.13126954358089793,0.1223787469724177,8,8,1.0,-1.015423567931792,1.3348092630326072,0.0,0.651302892607186,0.6545200536693491,0.9348697107392814,0.9322214087197636,0.9389641820805215,0.9348697107392814,0.9348697107392814
T12,816.35,30.0,ModeB_holdout_points,3,0.11348795036393747,0.13126954358089793,0.1223787469724177,8,8,1.0,1.760111626161824,1.8983300818456859,0.0,0.6216159798024763,0.6297968339405464,0.9378384020197523,0.9325117721809104,0.9473961912737521,0.9378384020197523,0.9378384020197523
T12,816.35,30.0,ModeB_points,3,0.11348795036393747,0.13126954358089793,0.1223787469724177,18,18,1.0,2.1067222847876583,2.87811311372855,0.0,0.6546304040269164,0.6641823920151595,0.9345369595973083,0.917446941208282,0.9625763738581394,0.9345369595973083,0.9345369595973083
T12,816.35,30.0,ModeA_points,4,0.13210539119968825,0.14604668721701503,0.13907603920835165,8,8,1.0,2.342517218907096,2.4872015980630673,0.0,0.6422465918912867,0.640947125360281,0.9357753408108713,0.9332192507051363,0.9390032990752918,0.9357753408108713,0.9357753408108713
T12,816.35,30.0,ModeB_holdout_points,4,0.13210539119968825,0.14604668721701503,0.13907603920835165,18,18,1.0,1.7076719447730133,2.3805344657205483,0.0,0.6611616935367822,0.6428837613834988,0.9338838306463219,0.9,0.9422941918737565,0.9338838306463219,0.9338838306463219
T12,816.35,30.0,ModeB_points,4,0.13210539119968825,0.14604668721701503,0.13907603920835165,32,32,1.0,2.308810999610183,3.5180803127390616,0.0,0.6574086166426875,0.6516994239276273,0.9342591383357313,0.9,0.9436499799875379,0.9342591383357313,0.9342591383357313
T12,816.35,30.0,ModeA_points,5,0.1462377570872365,0.16111392503593053,0.1536758410615835,8,8,1.0,4.475378140987222,3.704724340187495,0.0,0.6383525491690689,0.6349987051719446,0.9361647450830932,0.9332681258636216,0.9378514264806125,0.9361647450830932,0.9361647450830932
T12,816.35,30.0,ModeB_holdout_points,5,0.1462377570872365,0.16111392503593053,0.1536758410615835,37,37,1.0,4.264260399896157,3.097732531318716,0.0,0.650389032321741,0.6482669170368377,0.9349610967678257,0.9297827676332746,0.9444553526906219,0.9349610967678257,0.9349610967678257
T12,816.35,30.0,ModeB_points,5,0.1462377570872365,0.16111392503593053,0.1536758410615835,41,41,1.0,3.048185718504049,3.4505530768293564,0.0,0.6418313152530458,0.6475544423113776,0.9358168684746954,0.9224589165394075,0.94820753598247,0.9358168684746954,0.9358168684746954
T12,816.35,30.0,ModeA_points,6,0.16112803227215527,0.16652495583279428,0.1638264940524748,8,8,1.0,4.085399031260128,1.975613755193076,0.0,0.6137008471816252,0.653248508662367,0.9386299152818375,0.9329881764277425,0.9600326712180914,0.9386299152818375,0.9386299152818375
T12,816.35,30.0,ModeB_holdout_points,6,0.16112803227215527,0.16652495583279428,0.1638264940524748,13,13,1.0,1.130695330938615,0.40672997899963614,0.0,0.6250203386268284,0.6334581657107093,0.9374979661373171,0.9316509193321427,0.9493850049900875,0.9374979661373171,0.9374979661373171
T12,816.35,30.0,ModeB_points,6,0.16112803227215527,0.16652495583279428,0.1638264940524748,14,14,1.0,1.9206530521278,1.334960800895733,0.0,0.6362579658624059,0.6479164409173273,0.9363742034137594,0.925125451862987,0.9577913277121111,0.9363742034137594,0.9363742034137594
T12,816.35,30.0,ModeA_points,7,0.1666512707222229,1.0,0.5833256353611115,236,236,1.0,1.7909624678471334,2.1481515849221697,0.0,0.6416999807544886,0.6407628161734761,0.935830001924551,0.9,0.9578233410934927,0.935830001924551,0.935830001924551
T12,816.35,30.0,ModeB_holdout_points,7,0.1666512707222229,1.0,0.5833256353611115,215,215,1.0,1.2869171722723165,1.9545256726215845,0.0,0.6353229434218245,0.6446716373193038,0.9364677056578177,0.9135955181313744,0.9670113679893451,0.9364677056578177,0.9364677056578177
T12,816.35,30.0,ModeB_points,7,0.1666512707222229,1.0,0.5833256353611115,176,176,1.0,1.4695998440758045,2.8581669246080903,0.0,0.6381219027729679,0.6475541627159528,0.9361878097227031,0.9165427580400519,0.960900144488022,0.9361878097227031,0.9361878097227031
