galaxy,r_kpc,v_obs_kms,e_v_kms,v_gas_kms,v_disk_kms,v_bul_kms,ups_disk,ups_bulge,v_bar_kms,g_obs_mps2,g_bar_mps2,sigma_log10_gobs,env_scale
UGC09133_rotmod,9.15,288.0,7.0,21.12,245.9,194.78,0.5,0.7,239.24241530297257,2.9377398621166494e-10,2.0272379012582836e-10,0.021111537314741406,56.150044444444454
UGC09133_rotmod,9.78,289.0,12.7,22.56,245.25,188.37,0.5,0.7,235.41668309616463,2.767618885824978e-10,1.8364752206026193e-10,0.03816982643717161,56.150044444444454
UGC09133_rotmod,10.1,289.0,3.89,23.18,244.0,185.3,0.5,0.7,233.11065055033416,2.679931950828543e-10,1.7436218943842573e-10,0.011691387782724218,56.150044444444454
UGC09133_rotmod,11.04,288.0,5.02,25.23,239.18,177.32,0.5,0.7,226.38409126968264,2.4348115705042884e-10,1.5044307097978711e-10,0.015139988188571693,56.150044444444454
UGC09133_rotmod,11.36,288.0,3.39,25.74,237.64,174.8,0.5,0.7,224.2486575210652,2.3662253290816324e-10,1.4346000016115638e-10,0.010224015928139053,56.150044444444454
UGC09133_rotmod,11.67,288.0,10.7,26.35,236.26,172.47,0.5,0.7,222.319245523189,2.303369300631306e-10,1.3725643624163782e-10,0.03227049275253329,56.150044444444454
UGC09133_rotmod,13.57,285.0,4.07,29.02,230.28,159.94,0.5,0.7,212.75140920802383,1.939810595321434e-10,1.08097213244848e-10,0.012404059939271824,56.150044444444454
UGC09133_rotmod,13.88,284.0,8.92,29.38,229.01,158.15,0.5,0.7,211.17284437161894,1.8832009680794285e-10,1.0412047194399075e-10,0.027281033651950743,56.150044444444454
UGC09133_rotmod,14.2,284.0,5.69,29.84,228.03,156.35,0.5,0.7,209.76413373119817,1.8407626364043996e-10,1.004207767186277e-10,0.017402363394573964,56.150044444444454
UGC09133_rotmod,16.61,278.0,9.14,32.61,219.86,144.57,0.5,0.7,199.65710939007408,1.5078891427177503e-10,7.777667639625868e-11,0.028557205500688645,56.150044444444454
UGC09133_rotmod,19.35,273.0,6.1,35.69,212.46,133.94,0.5,0.7,190.7913740712614,1.2482275951576178e-10,6.096575507358364e-11,0.01940803179201345,56.150044444444454
UGC09133_rotmod,22.19,269.0,2.26,39.89,201.82,125.08,0.5,0.7,181.4066503191104,1.0568095095244871e-10,4.806163720357759e-11,0.007297438878076944,56.150044444444454
UGC09133_rotmod,24.92,265.0,1.32,44.61,194.49,118.03,0.5,0.7,175.08566126327995,9.132573258476346e-11,3.986599227783844e-11,0.004326556348017301,56.150044444444454
UGC09133_rotmod,27.66,262.0,3.15,49.22,187.22,112.03,0.5,0.7,169.51040448892806,8.042662817954411e-11,3.366588219612874e-11,0.010442958915994222,56.150044444444454
UGC09133_rotmod,30.5,257.0,4.71,51.48,179.93,106.69,0.5,0.7,163.72392042704084,7.018040370115111e-11,2.8482223255488134e-11,0.015918498130461603,56.150044444444454
UGC09133_rotmod,33.23,252.0,4.96,51.89,173.14,102.21,0.5,0.7,158.09529015755024,6.1932725849195e-11,2.437569333412196e-11,0.01709603674793753,56.150044444444454
UGC09133_rotmod,35.96,247.0,2.58,50.25,166.11,98.25,0.5,0.7,151.91600409436788,5.49823981283958e-11,2.0798730551127768e-11,0.009072710634092223,56.150044444444454
UGC09133_rotmod,38.8,242.0,2.52,48.3,159.33,94.59,0.5,0.7,145.90751221236007,4.891572121314944e-11,1.7781689990575568e-11,0.00904481069748921,56.150044444444454
UGC09133_rotmod,41.54,238.0,2.3,47.17,153.43,91.42,0.5,0.7,140.87484810994474,4.4191310079751234e-11,1.5482813560788928e-11,0.008393926961155285,56.150044444444454
UGC09133_rotmod,44.27,235.0,0.63,47.68,147.95,88.55,0.5,0.7,136.77264127010196,4.0427385647066873e-11,1.3694254681052973e-11,0.0023285576476514773,56.150044444444454
UGC09133_rotmod,47.11,236.0,1.4,49.73,142.73,85.84,0.5,0.7,133.48016058575897,3.831425245274748e-11,1.2256593750459366e-11,0.005152646395462309,56.150044444444454
UGC09133_rotmod,49.84,239.0,2.07,50.56,138.21,83.46,0.5,0.7,130.3196676254202,3.7142165688674075e-11,1.1043108735068402e-11,0.007522925335060512,56.150044444444454
UGC09133_rotmod,52.58,242.0,2.63,49.43,133.98,81.25,0.5,0.7,126.64809058963344,3.6096043801258995e-11,9.886126563936131e-12,0.009439623862855802,56.150044444444454
UGC09133_rotmod,55.42,245.0,1.64,49.12,129.96,79.14,0.5,0.7,123.45757538523102,3.510064540759618e-11,8.912887407713817e-12,0.005814228165888432,56.150044444444454
UGC09133_rotmod,58.15,247.0,1.31,50.56,126.43,77.26,0.5,0.7,121.35469241030609,3.4001152823682076e-11,8.207537644770976e-12,0.004606686407232873,56.150044444444454
UGC09133_rotmod,60.89,246.0,2.14,53.22,123.2,75.51,0.5,0.7,120.05299025846878,3.220873698144444e-11,7.670955165663796e-12,0.0075560178152273075,56.150044444444454
UGC09133_rotmod,63.62,243.0,4.0,53.84,120.17,73.87,0.5,0.7,118.06313514387124,3.0079342386419416e-11,7.1004261257245695e-12,0.01429776072109471,56.150044444444454
UGC09133_rotmod,66.46,239.0,4.67,53.63,117.27,72.27,0.5,0.7,115.79451791859579,2.7853829941671925e-11,6.5383040976080765e-12,0.016972010296972265,56.150044444444454
UGC09133_rotmod,69.19,234.0,5.12,53.12,114.7,70.83,0.5,0.7,113.62922876619378,2.564707483347531e-11,6.047644335317257e-12,0.019005023481578197,56.150044444444454
UGC09133_rotmod,71.93,230.0,2.1,53.02,112.26,69.47,0.5,0.7,111.76104343643183,2.3833897457473505e-11,5.627562022526115e-12,0.007930594886928946,56.150044444444454
UGC09133_rotmod,74.77,228.0,1.32,53.32,109.91,68.14,0.5,0.7,110.15111515549899,2.2531586275575214e-11,5.258960037262342e-12,0.005028672948353442,56.150044444444454
UGC09133_rotmod,77.5,228.0,1.6,54.04,107.81,66.93,0.5,0.7,108.93831777662072,2.1737892978383983e-11,4.962597832408109e-12,0.006095361149519324,56.150044444444454
UGC09133_rotmod,80.23,227.0,3.16,54.66,105.81,65.78,0.5,0.7,107.77058749955852,2.081442303449815e-11,4.6915155844553534e-12,0.012091370597482604,56.150044444444454
UGC09133_rotmod,83.07,226.0,3.48,54.96,103.86,64.64,0.5,0.7,106.48418718288646,1.992609160800053e-11,4.423596285054414e-12,0.013374732717020497,56.150044444444454
UGC09133_rotmod,85.81,224.0,3.71,54.86,102.09,63.6,0.5,0.7,105.12980381414208,1.8949929102337778e-11,4.17410395382243e-12,0.014386004713045216,56.150044444444454
UGC09133_rotmod,88.54,222.0,1.49,54.35,100.4,62.62,0.5,0.7,103.62860406277795,1.8039142365142996e-11,3.9306939757098845e-12,0.00582971872104365,56.150044444444454
UGC09133_rotmod,91.38,222.0,1.18,53.73,98.74,61.64,0.5,0.7,102.0850107508443,1.7478503666116885e-11,3.695917418297115e-12,0.004616824222034568,56.150044444444454
UGC09133_rotmod,94.12,224.0,1.22,53.22,97.22,60.73,0.5,0.7,100.69719772664976,1.7276810627620108e-11,3.4914216933924876e-12,0.004730707749303279,56.150044444444454
UGC09133_rotmod,99.69,227.0,2.8,52.91,94.34,59.01,0.5,0.7,98.42261919904388,1.6751340756924336e-11,3.149109014843582e-12,0.0107138726813137,56.150044444444454
UGC09133_rotmod,108.31,229.0,4.12,51.38,90.37,56.61,0.5,0.7,94.69190736277308,1.569104484514375e-11,2.6829132361067094e-12,0.01562701541870216,56.150044444444454
UGC09992_rotmod,0.78,28.1,5.66,6.39,20.31,0.0,0.5,0.7,15.718783349865218,3.280707352228417e-11,1.0265797858369323e-11,0.1749542183325555,1.1392004444444448
UGC09992_rotmod,1.55,31.3,5.66,10.35,23.49,0.0,0.5,0.7,19.570706425676104,2.0483606852101613e-11,8.008123481530801e-12,0.15706752508449873,1.1392004444444448
UGC09992_rotmod,2.34,33.0,5.66,14.5,22.94,0.0,0.5,0.7,21.757109182977413,1.508208823164493e-11,6.555955237807694e-12,0.14897616773166092,1.1392004444444448
UGC09992_rotmod,3.12,33.4,5.66,17.55,22.52,0.0,0.5,0.7,23.69763068325608,1.1587447897860757e-11,5.833171088377567e-12,0.14719202201032366,1.1392004444444448
UGC09992_rotmod,3.89,34.3,5.66,17.55,22.05,0.0,0.5,0.7,23.475599033890486,9.801399553312084e-12,4.591274085694407e-12,0.14332984067477583,1.1392004444444448
UGC10310_rotmod,1.1,33.2,5.06,3.45,21.28,0.0,0.5,0.7,15.437671456537739,3.24737869454287e-11,7.021345723501575e-12,0.13238133002593094,5.488087111111112
UGC10310_rotmod,2.21,54.6,5.06,6.51,35.54,0.0,0.5,0.7,25.96008281959054,4.371620627384599e-11,9.88255701058893e-12,0.08049560726851479,5.488087111111112
UGC10310_rotmod,3.31,65.7,5.06,11.85,39.59,0.0,0.5,0.7,30.399120875446386,4.226220965285108e-11,9.047810780905994e-12,0.06689589279849174,5.488087111111112
UGC10310_rotmod,4.42,69.2,5.06,18.75,38.75,0.0,0.5,0.7,33.201562463233564,3.511069080679834e-11,8.082472386534928e-12,0.06351243001244086,5.488087111111112
UGC10310_rotmod,5.52,70.9,5.06,26.75,39.1,0.0,0.5,0.7,38.470345722387265,2.9512285760818533e-11,8.688855114222383e-12,0.06198956497688163,5.488087111111112
UGC10310_rotmod,6.64,72.4,5.06,30.8,37.98,0.0,0.5,0.7,40.8641676778079,2.5583414530478763e-11,8.15017043375484e-12,0.06070525078537165,5.488087111111112
UGC10310_rotmod,7.74,73.2,5.06,30.9,35.45,0.0,0.5,0.7,39.78895889565345,2.2435236718181364e-11,6.628780608334435e-12,0.0600418054215971,5.488087111111112
UGC11455_rotmod,0.62,35.1,4.01,0.82,71.2,0.0,0.5,0.7,50.35268016699806,6.439794342561859e-11,1.3252656742797813e-10,0.09923195854313616,80.1621777777778
UGC11455_rotmod,1.23,64.6,4.19,1.0,112.64,0.0,0.5,0.7,79.6547851669942,1.0995358129705402e-10,1.671737500304907e-10,0.05633727180107199,80.1621777777778
UGC11455_rotmod,1.83,80.1,6.32,2.09,139.71,0.0,0.5,0.7,98.81199395822352,1.136222531632128e-10,1.729090367223316e-10,0.06853286206313487,80.1621777777778
UGC11455_rotmod,2.47,113.0,10.4,3.39,159.08,0.0,0.5,0.7,112.53761726640565,1.6753648075674125e-10,1.661682066840048e-10,0.07994093118219148,80.1621777777778
UGC11455_rotmod,3.08,136.0,7.59,2.17,171.23,0.0,0.5,0.7,121.09733832747933,1.9461510953754214e-10,1.5430071323046572e-10,0.04847492820067178,80.1621777777778
UGC11455_rotmod,3.68,150.0,7.75,0.18,180.9,0.0,0.5,0.7,127.91574336257442,1.981454728600495e-10,1.4409523981182038e-10,0.04487709646333602,80.1621777777778
UGC11455_rotmod,4.32,171.0,9.19,0.0,190.21,0.0,0.5,0.7,134.49878084949322,2.1936024815426546e-10,1.3570704797986797e-10,0.046680307470068814,80.1621777777778
UGC11455_rotmod,4.91,192.0,9.16,0.2,198.61,0.0,0.5,0.7,140.4386202225015,2.433158609492405e-10,1.301790418175681e-10,0.04143893181493527,80.1621777777778
UGC11455_rotmod,5.53,197.0,9.96,0.2,213.09,0.0,0.5,0.7,150.67751673690407,2.2743472593860103e-10,1.3305194626890972e-10,0.04391444710412577,80.1621777777778
UGC11455_rotmod,6.17,195.0,12.4,0.0,230.24,0.0,0.5,0.7,162.8042653003907,1.9972549834865801e-10,1.3921814676989359e-10,0.055233349493336636,80.1621777777778
UGC11455_rotmod,6.78,196.0,7.09,0.58,253.17,0.0,0.5,0.7,179.01916335968056,1.8362504009335506e-10,1.5318590518241131e-10,0.03141987629279648,80.1621777777778
UGC11455_rotmod,7.38,216.0,5.99,2.58,275.53,0.0,0.5,0.7,194.8462133324638,2.048804858107267e-10,1.6671590454507458e-10,0.024087258764819243,80.1621777777778
UGC11455_rotmod,8.0,225.0,5.24,0.0,287.96,0.0,0.5,0.7,203.61846871047823,2.0508056441015124e-10,1.679553343838072e-10,0.020228471868204794,80.1621777777778
UGC11455_rotmod,8.62,240.0,6.15,0.0,290.86,0.0,0.5,0.7,205.6690783759192,2.165532332621757e-10,1.590304152158982e-10,0.022257592197541656,80.1621777777778
UGC11455_rotmod,9.23,247.0,4.37,7.92,295.63,0.0,0.5,0.7,209.19195694385576,2.1421094655440007e-10,1.536518236333289e-10,0.01536734320580737,80.1621777777778
UGC11455_rotmod,9.85,254.0,6.48,16.06,302.1,0.0,0.5,0.7,214.2198137428002,2.1226610826171848e-10,1.509845465551458e-10,0.02215927750183521,80.1621777777778
UGC11455_rotmod,10.43,257.0,7.41,21.24,307.81,0.0,0.5,0.7,218.68844425346302,2.0522553335427696e-10,1.4859931806303226e-10,0.025043751835821755,80.1621777777778
UGC11455_rotmod,11.05,273.0,5.38,23.48,312.49,0.0,0.5,0.7,222.20780915620406,2.1858103136922994e-10,1.448124201769551e-10,0.017117247711644648,80.1621777777778
UGC11455_rotmod,11.67,272.0,5.98,24.19,316.07,0.0,0.5,0.7,224.80053058211405,2.05454854284706e-10,1.4033734713893918e-10,0.01909618383662828,80.1621777777778
UGC11455_rotmod,12.19,270.0,20.9,23.78,319.44,0.0,0.5,0.7,227.12649603249727,1.9380870402009372e-10,1.3714543332257315e-10,0.06723521979094786,80.1621777777778
UGC11455_rotmod,12.91,279.0,9.4,22.46,323.2,0.0,0.5,0.7,229.63791411698548,1.954031763513856e-10,1.3237634910899422e-10,0.029264287669466434,80.1621777777778
UGC11455_rotmod,14.56,287.0,10.8,23.48,326.62,0.0,0.5,0.7,232.14569261565032,1.8333773989851846e-10,1.1995250988779664e-10,0.03268557773209142,80.1621777777778
UGC11455_rotmod,16.63,291.0,10.0,24.49,316.26,0.0,0.5,0.7,224.96656173751688,1.6502250812353476e-10,9.862639232643059e-11,0.029848418000223493,80.1621777777778
UGC11455_rotmod,17.77,286.0,9.67,24.49,310.12,0.0,0.5,0.7,220.65123453087682,1.4917432907112623e-10,8.879218643314298e-11,0.029368025454576535,80.1621777777778
UGC11455_rotmod,18.49,288.0,6.96,26.12,307.21,0.0,0.5,0.7,218.7949872597633,1.4537760810366332e-10,8.390489132236185e-11,0.020990899958657168,80.1621777777778
UGC11455_rotmod,20.24,289.0,6.63,41.26,301.54,0.0,0.5,0.7,217.1763647361287,1.3373178213126624e-10,7.552036237622931e-11,0.019926452699090377,80.1621777777778
UGC11455_rotmod,22.62,288.0,10.0,55.9,294.39,0.0,0.5,0.7,215.54012631062457,1.1883430476731804e-10,6.655997041434476e-11,0.030159339021059155,80.1621777777778
UGC11455_rotmod,24.89,269.0,8.23,53.66,286.32,0.0,0.5,0.7,209.44919861388823,9.421696671895688e-11,5.7119180013966425e-11,0.02657430175512091,80.1621777777778
UGC11455_rotmod,27.06,267.0,7.11,52.14,273.02,0.0,0.5,0.7,199.97134744757807,8.537764773288963e-11,4.789136422725856e-11,0.023129840946308017,80.1621777777778
UGC11455_rotmod,29.13,272.0,5.36,47.05,261.41,0.0,0.5,0.7,190.73881762766595,8.23088963097329e-11,4.047502656449495e-11,0.01711631193383404,80.1621777777778
UGC11455_rotmod,31.3,274.0,5.78,45.53,250.43,0.0,0.5,0.7,182.84029465629288,7.773314566591858e-11,3.46137730820865e-11,0.018322789090516756,80.1621777777778
UGC11455_rotmod,33.46,259.0,5.81,50.92,239.85,0.0,0.5,0.7,177.0786764407279,6.49715228676681e-11,3.0370787463889753e-11,0.01948456324214589,80.1621777777778
UGC11455_rotmod,35.53,272.0,6.69,49.39,229.51,0.0,0.5,0.7,169.63723692043558,6.7482638601253e-11,2.6248024772407872e-11,0.021363456499505547,80.1621777777778
UGC11455_rotmod,37.7,274.0,6.39,46.04,219.93,0.0,0.5,0.7,162.18595515641914,6.45370678870889e-11,2.2611771610849267e-11,0.02025650904643634,80.1621777777778
UGC11455_rotmod,39.87,272.0,5.59,49.19,212.13,0.0,0.5,0.7,157.85824194510718,6.013689865820215e-11,2.025525629060787e-11,0.017850780542935128,80.1621777777778
UGC11455_rotmod,41.93,266.0,8.82,49.09,205.47,0.0,0.5,0.7,153.35836641670383,5.468747421987253e-11,1.8177725458063737e-11,0.028800581431478806,80.1621777777778
UGC11557_rotmod,0.33,4.0,7.9,1.71,21.94,0.0,0.5,0.7,15.607879420344073,1.5712869282154497e-12,2.3923422894135e-11,1.7154632035178445,7.318828444444445
UGC11557_rotmod,0.99,17.0,8.6,2.41,47.32,0.0,0.5,0.7,33.54697154736922,9.46045671363052e-12,3.6840108523183695e-11,0.4394038287491724,7.318828444444445
UGC11557_rotmod,1.76,33.3,7.9,-7.34,59.39,0.0,0.5,0.7,42.631697714259516,2.0418566740181602e-11,3.346586406067831e-11,0.2060616460682096,7.318828444444445
UGC11557_rotmod,2.42,44.9,10.5,-10.59,70.77,0.0,0.5,0.7,51.150215542067855,2.6997700228565023e-11,3.5037170378886936e-11,0.203122140756532,7.318828444444445
UGC11557_rotmod,3.19,53.0,7.9,0.97,81.19,0.0,0.5,0.7,57.41819354525184,2.853714427601637e-11,3.349329090152476e-11,0.12946892102021468,7.318828444444445
UGC11557_rotmod,3.85,60.8,7.9,9.74,83.68,0.0,0.5,0.7,59.96698091449994,3.111686844813407e-11,3.0270046927476284e-11,0.11285942128406873,7.318828444444445
UGC11557_rotmod,4.62,69.0,7.9,11.43,87.03,0.0,0.5,0.7,62.59197512461162,3.3396861898364984e-11,2.7481775756255108e-11,0.09944714223291852,7.318828444444445
UGC11557_rotmod,5.28,76.6,7.9,16.36,90.49,0.0,0.5,0.7,66.0444520758557,3.601414190828064e-11,2.6772456107908982e-11,0.0895803239434906,7.318828444444445
UGC11557_rotmod,5.94,85.0,7.9,17.72,93.96,0.0,0.5,0.7,68.76219310056945,3.9418569640127164e-11,2.5796598779291238e-11,0.08072768016554563,7.318828444444445
UGC11557_rotmod,7.04,78.1,6.7,24.54,93.48,0.0,0.5,0.7,70.50862925911977,2.8078820684215545e-11,2.2885549209659454e-11,0.07451403402693438,7.318828444444445
UGC11557_rotmod,8.8,81.6,6.7,35.45,87.18,0.0,0.5,0.7,71.11173391220328,2.452150380173031e-11,1.8622986091127668e-11,0.07131796639097518,7.318828444444445
UGC11557_rotmod,10.56,84.5,6.7,33.35,79.1,0.0,0.5,0.7,65.1201005834604,2.191285447107493e-11,1.3014145621447188e-11,0.068870367544421,7.318828444444445
UGC11820_rotmod,0.26,16.0,5.09,-0.43,8.55,0.0,0.5,0.7,6.061035390096316,3.190921146529836e-11,4.578990542073907e-12,0.27631986411094395,6.1322267777777775
UGC11820_rotmod,0.44,18.9,4.44,1.29,13.84,0.0,0.5,0.7,9.871013119229454,2.630997204505504e-11,7.1766247169923105e-12,0.20404947086248024,6.1322267777777775
UGC11820_rotmod,0.61,25.8,3.36,1.97,18.2,0.0,0.5,0.7,13.019251130537423,3.5363808626651594e-11,9.005164037084922e-12,0.11311856272828884,6.1322267777777775
UGC11820_rotmod,0.79,35.8,3.79,2.55,21.35,0.0,0.5,0.7,15.31057640978941,5.257610593067691e-11,9.616243369126441e-12,0.09195397130800695,6.1322267777777775
UGC11820_rotmod,1.01,44.1,7.91,3.22,24.45,0.0,0.5,0.7,17.586064084950902,6.240296999905243e-11,9.923511649244627e-12,0.15579452842878555,6.1322267777777775
UGC11820_rotmod,5.26,59.65,0.98,17.11,26.68,0.0,0.5,0.7,25.468869232849737,2.1922223778148306e-11,3.9965296358605276e-12,0.014270195884834426,6.1322267777777775
UGC11820_rotmod,7.91,69.15,1.23,28.49,24.35,0.0,0.5,0.7,33.2887571110728,1.9591033180619635e-11,4.5401283651794155e-12,0.015449955538423705,6.1322267777777775
UGC11820_rotmod,10.52,76.95,0.54,35.7,21.4,0.0,0.5,0.7,38.77460509147708,1.8241097441573332e-11,4.631572659981863e-12,0.006095361149519324,6.1322267777777775
UGC11820_rotmod,13.14,81.25,0.73,35.45,18.93,0.0,0.5,0.7,37.892940635427074,1.628174050835051e-11,3.5413651447427433e-12,0.007803937767123047,6.1322267777777775
UGC11820_rotmod,15.82,84.45,1.31,35.37,17.02,0.0,0.5,0.7,37.361438676796155,1.4609733146907425e-11,2.8595003769214027e-12,0.013473671315411719,6.1322267777777775
UGC11914_rotmod,0.28,168.0,49.7,0.42,42.14,211.56,0.5,0.7,179.4948737986687,3.2667055237599198e-09,3.729026962836037e-09,0.25695756845942397,94.60804444444445
UGC11914_rotmod,0.37,187.0,40.2,0.61,53.98,220.85,0.5,0.7,188.67855747275576,3.062886783042703e-09,3.1181200019725408e-09,0.1867234029145532,94.60804444444445
UGC11914_rotmod,0.47,204.0,26.9,0.79,66.33,227.4,0.5,0.7,195.95405213978097,2.8695376789258874e-09,2.6476470751217117e-09,0.114534525129387,94.60804444444445
UGC11914_rotmod,0.56,218.0,23.5,0.96,76.79,231.5,0.5,0.7,201.15627917119565,2.750264195563464e-09,2.341685762073773e-09,0.0936322965571231,94.60804444444445
UGC11914_rotmod,0.65,232.0,8.63,1.14,86.68,234.01,0.5,0.7,205.15966189775222,2.6835646842315925e-09,2.0985535097065536e-09,0.032310011886422955,94.60804444444445
UGC11914_rotmod,0.75,243.0,4.97,1.31,97.06,236.69,0.5,0.7,209.58899582277692,2.5515303501653376e-09,1.898126468061686e-09,0.017764967695960174,94.60804444444445
UGC11914_rotmod,0.84,253.0,3.65,1.48,105.9,240.47,0.5,0.7,214.68039041794196,2.4695123992624333e-09,1.7780948396663063e-09,0.012531026552939676,94.60804444444445
UGC11914_rotmod,0.93,262.0,2.86,1.66,114.28,245.03,0.5,0.7,220.36448314099985,2.3920435865012796e-09,1.692192261102093e-09,0.009481543650712215,94.60804444444445
UGC11914_rotmod,1.03,269.0,3.8,1.83,123.11,249.19,0.5,0.7,225.93880636136856,2.2767575744027545e-09,1.6061788029961453e-09,0.012270029971987782,94.60804444444445
UGC11914_rotmod,1.12,275.0,5.39,2.0,130.64,251.82,0.5,0.7,230.05808718669292,2.1882494086091974e-09,1.5314627617154712e-09,0.017024343690607468,94.60804444444445
UGC11914_rotmod,1.21,280.0,5.01,2.17,137.79,253.43,0.5,0.7,233.35913605428007,2.099810713160647e-09,1.4585244069108525e-09,0.01554153824525208,94.60804444444445
UGC11914_rotmod,1.3,284.0,10.0,2.33,144.6,253.93,0.5,0.7,235.78871968353363,2.0106791874571135e-09,1.3859646422675285e-09,0.030584118443890973,94.60804444444445
UGC11914_rotmod,1.41,287.0,6.59,2.5,152.47,253.45,0.5,0.7,237.89836527391273,1.893189711292503e-09,1.3008081752253238e-09,0.01994425530134097,94.60804444444445
UGC11914_rotmod,1.5,289.0,3.56,2.66,158.56,252.44,0.5,0.7,239.13569352984507,1.8044875135578855e-09,1.2355121019559224e-09,0.010699573394986688,94.60804444444445
UGC11914_rotmod,1.59,290.0,6.13,2.82,164.36,251.04,0.5,0.7,240.0621051311514,1.7141480392595667e-09,1.1746258408979891e-09,0.018360173614254714,94.60804444444445
UGC11914_rotmod,1.68,291.0,10.2,2.97,169.88,249.18,0.5,0.7,240.62813380816465,1.6335263750561804e-09,1.1169480618198093e-09,0.03044538636022796,94.60804444444445
UGC11914_rotmod,1.78,292.0,8.61,3.12,175.7,246.75,0.5,0.7,240.9665394821447,1.5523696928942942e-09,1.0571653839816528e-09,0.0256114759533356,94.60804444444445
UGC11914_rotmod,1.87,292.0,11.2,3.26,180.66,244.32,0.5,0.7,241.06893014239722,1.4776567130223762e-09,1.007141123125612e-09,0.033315741077509724,94.60804444444445
UGC11914_rotmod,1.96,291.0,5.15,3.39,185.38,241.92,0.5,0.7,241.1681255473036,1.4001654643338689e-09,9.61685790665028e-10,0.015371935270115097,94.60804444444445
UGC11914_rotmod,2.05,291.0,4.92,3.5,189.88,239.71,0.5,0.7,241.37538414262545,1.3386947854118941e-09,9.210464853057958e-10,0.014685421656109959,94.60804444444445
UGC11914_rotmod,2.16,291.0,9.32,3.61,195.08,237.06,0.5,0.7,241.6181818903536,1.2705205139325846e-09,8.759008095591041e-10,0.027818725576208295,94.60804444444445
UGC11914_rotmod,2.25,290.0,7.19,3.7,199.1,234.93,0.5,0.7,241.80274694469458,1.2113312810767606e-09,8.421498917840207e-10,0.021535016033685385,94.60804444444445
UGC11914_rotmod,2.34,290.0,12.2,3.76,202.92,232.89,0.5,0.7,242.0099734928294,1.1647416164199621e-09,8.111480445455569e-10,0.036540639167032214,94.60804444444445
UGC11914_rotmod,2.43,290.0,7.94,3.79,206.55,231.12,0.5,0.7,242.35786232346578,1.1216030380340376e-09,7.833528135684452e-10,0.023781366802150476,94.60804444444445
UGC11914_rotmod,2.46,290.0,5.16,3.79,207.71,230.63,0.5,0.7,242.5267489989506,1.1079249522043542e-09,7.748785483559893e-10,0.015454893287039856,94.60804444444445
UGC11914_rotmod,2.53,290.0,3.56,3.79,210.36,229.44,0.5,0.7,242.8784231256453,1.0772709021433644e-09,7.556258431199271e-10,0.01066267831431432,94.60804444444445
UGC11914_rotmod,2.62,290.0,3.79,3.8,213.61,227.9,0.5,0.7,243.28161264263275,1.0402654131384392e-09,7.320938109262353e-10,0.011351559216643617,94.60804444444445
UGC11914_rotmod,2.71,290.0,5.65,3.81,216.71,226.55,0.5,0.7,243.76948106766773,1.0057178532925133e-09,7.106222960478845e-10,0.016922509122437052,94.60804444444445
UGC11914_rotmod,2.8,290.0,9.38,3.84,219.64,225.09,0.5,0.7,244.13411492456353,9.733912080081111e-10,6.898399887863466e-10,0.028094360277603467,94.60804444444445
UGC11914_rotmod,2.99,290.0,10.6,3.94,225.37,221.46,0.5,0.7,244.42281843150408,9.11536917198231e-10,6.475327846871991e-10,0.031748424194306686,94.60804444444445
UGC11914_rotmod,3.28,291.0,15.3,4.12,233.01,215.11,0.5,0.7,244.03774896519596,8.366842408824339e-10,5.884229890059355e-10,0.04566807954034194,94.60804444444445
UGC11914_rotmod,3.74,292.0,18.8,4.56,241.64,204.42,0.5,0.7,241.7995324230384,7.388283565111881e-10,5.066275072137975e-10,0.055922851094391324,94.60804444444445
UGC11914_rotmod,3.83,292.0,15.2,4.69,242.91,202.36,0.5,0.7,241.2246439939336,7.214668546610558e-10,4.923727725027757e-10,0.04521422003376319,94.60804444444445
UGC11914_rotmod,4.02,292.0,19.8,5.12,245.41,198.15,0.5,0.7,240.0492536959863,6.873676749631452e-10,4.6454107638226586e-10,0.058897470833454695,94.60804444444445
UGC11914_rotmod,4.09,292.0,2.4,5.35,246.19,196.62,0.5,0.7,239.57248930125513,6.756034360273456e-10,4.547786181452974e-10,0.007139087373752084,94.60804444444445
UGC11914_rotmod,4.12,292.0,9.0,5.4,246.51,195.97,0.5,0.7,239.36524116922237,6.706839935320009e-10,4.5068635551450145e-10,0.026771577651570313,94.60804444444445
UGC11914_rotmod,4.3,291.0,8.71,6.12,248.01,192.16,0.5,0.7,237.99109304761805,6.38214955835903e-10,4.268766566655528e-10,0.025997972078194664,94.60804444444445
UGC11914_rotmod,4.39,291.0,7.92,6.56,248.54,190.25,0.5,0.7,237.20380087595558,6.25130822344962e-10,4.153633964186496e-10,0.023639947056177002,94.60804444444445
UGC11914_rotmod,4.49,291.0,8.84,7.04,249.06,188.24,0.5,0.7,236.36626603642068,6.112080868807089e-10,4.0324974633385415e-10,0.026386001512197565,94.60804444444445
UGC11914_rotmod,4.58,290.0,4.2,7.58,249.41,186.48,0.5,0.7,235.58965115216753,5.950863280398932e-10,3.927320956002332e-10,0.012579564303404536,94.60804444444445
UGC11914_rotmod,4.87,289.0,10.6,9.59,250.14,181.04,0.5,0.7,233.066117271473,5.557969754285068e-10,3.614754240724126e-10,0.03185828033338733,94.60804444444445
UGC11914_rotmod,4.91,288.0,2.26,10.06,250.19,180.31,0.5,0.7,232.7163701160707,5.474606871357911e-10,3.5745537435491e-10,0.006816010618759367,94.60804444444445
